
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
239 - 252, <Person>
'171888 - 171902, <Org> : Teater Terbuka' == '171888 - 171902, <Person> : Teater Terbuka'
'172454 - 172460, <Org> : Spirit' == '<NULL>'
'172486 - 172490, <Org> : Gigi' == '172486 - 172490, <Person> : Gigi'
'172689 - 172706, <Org> : Jimmy Manopo Band' == '172689 - 172706, <Person> : Jimmy Manopo Band'
'172709 - 172721, <Org> : Erwin Gutawa' == '172709 - 172721, <Person> : Erwin Gutawa'
'172724 - 172740, <Org> : Elfa 's Big Band' == '172724 - 172728, <Person> : Elfa'
'172745 - 172762, <Org> : Twilite Orchestra' == '172745 - 172766, <Person> : Twilite Orchestra ---'
'172893 - 172897, <Org> : Gigi' == '172893 - 172897, <Person> : Gigi'
'173014 - 173018, <Org> : Gigi' == '173014 - 173018, <Person> : Gigi'
'173334 - 173350, <Org> : Klein and Gibson' == '173334 - 173339, <Person> : Klein'
'173412 - 173417, <Org> : Klein' == '173412 - 173417, <Person> : Klein'
'173540 - 173551, <Org> : Mesa Boogie' == '173540 - 173561, <Person> : Mesa Boogie rectifier'
'176438 - 176451, <Org> : zoviet*france' == '<NULL>'
'176564 - 176585, <Org> : Soleilmoon Recordings' == '<NULL>'
'176641 - 176662, <Org> : Soleilmoon Recordings' == '176641 - 176651, <Person> : Soleilmoon'
'178018 - 178034, <Org> : Distance Records' == '<NULL>'
'179370 - 179381, <Org> : Porne Tirth' == '179370 - 179381, <Person> : Porne Tirth'
'183415 - 183428, <Org> : the Nazarenes' == '<NULL>'
'183482 - 183508, <Org> : Pre-Raphaelite Brotherhood' == '<NULL>'
'186376 - 186387, <Org> : Third Reich' == '<NULL>'
'193014 - 193020, <Org> : Allied' == '<NULL>'
'193206 - 193212, <Org> : No. 18' == '<NULL>'
'193281 - 193288, <Org> : No. 120' == '<NULL>'
'193458 - 193464, <Org> : No. 18' == '<NULL>'
'193501 - 193508, <Org> : No. 120' == '<NULL>'
'194042 - 194061, <Org> : Eberhard Faber GmbH' == '194042 - 194061, <Person> : Eberhard Faber GmbH'
'194232 - 194246, <Org> : Eberhard Faber' == '194232 - 194246, <Person> : Eberhard Faber'
'194272 - 194286, <Org> : Eberhard Faber' == '194272 - 194286, <Person> : Eberhard Faber'
'194344 - 194361, <Org> : Faber-Castell USA' == '194344 - 194357, <Person> : Faber-Castell'
'194475 - 194489, <Org> : Eberhard Faber' == '194475 - 194489, <Person> : Eberhard Faber'
'194852 - 194865, <Org> : The Economist' == '<NULL>'
'198496 - 198498, <Org> : SS' == '<NULL>'
'199314 - 199316, <Org> : SS' == '<NULL>'
'199903 - 199917, <Org> : Brixton Market' == '199903 - 199917, <Location> : Brixton Market'
'200844 - 200859, <Org> : Anti-Jacksonian' == '200844 - 200859, <Person> : Anti-Jacksonian'
'204077 - 204080, <Org> : SRT' == '<NULL>'
'204267 - 204277, <Org> : Amuseworld' == '<NULL>'
'207261 - 207273, <Org> : Ruby Tuesday' == '207261 - 207265, <Person> : Ruby'
'207571 - 207582, <Org> : Amuse World' == '<NULL>'
'207632 - 207643, <Org> : Amuse World' == '<NULL>'
'207813 - 207824, <Org> : Amuse World' == '207813 - 207818, <Person> : Amuse'
'207896 - 207906, <Org> : Amuseworld' == '<NULL>'
'207926 - 207932, <Org> : KONAMI' == '207926 - 207932, <Person> : KONAMI'
'208170 - 208178, <Org> : Metrobus' == '<NULL>'
'209100 - 209108, <Org> : Metrobus' == '<NULL>'
'209175 - 209183, <Org> : SmarTrip' == '<NULL>'
'210632 - 210635, <Org> : FSU' == '<NULL>'
'211172 - 211179, <Org> : Falcons' == '211172 - 211179, <Product> : Falcons'
'211197 - 211246, <Org> : West Virginia Intercollegiate Athletic Conference' == '211197 - 211210, <Location> : West Virginia'
'783 - 792, <Location> : Camp Howe' == '783 - 792, <Org> : Camp Howe'
'1531 - 1541, <Location> : Sandy Hook' == '1531 - 1541, <Person> : Sandy Hook'
'3899 - 3915, <Location> : West Jersey Road' == '3899 - 3915, <Org> : West Jersey Road'
'5976 - 5991, <Location> : Excursion House' == '5986 - 5991, <Org> : House'
'6165 - 6180, <Location> : Excursion House' == '6175 - 6180, <Org> : House'
'7946 - 7957, <Location> : West Jersey' == '7946 - 7957, <Org> : West Jersey'
'9461 - 9481, <Location> : West Jersey Railroad' == '9461 - 9481, <Org> : West Jersey Railroad'
'10046 - 10057, <Location> : West Jersey' == '10046 - 10057, <Org> : West Jersey'
'10062 - 10070, <Location> : Seashore' == '10062 - 10086, <Org> : Seashore Excursion Train'
'10316 - 10329, <Location> : Bowling Green' == '10316 - 10329, <Org> : Bowling Green'
'14461 - 14488, <Location> : People 's Republic of China' == '14461 - 14488, <Org> : People 's Republic of China'
'20965 - 20972, <Location> : Remagen' == '<NULL>'
'23364 - 23378, <Location> : Saffron Walden' == '23364 - 23378, <Person> : Saffron Walden'
'23408 - 23420, <Location> : Elvedon Hall' == '23408 - 23420, <Org> : Elvedon Hall'
'23454 - 23461, <Location> : Trosten' == '23454 - 23461, <Person> : Trosten'
'25684 - 25698, <Location> : Barrack Street' == '25684 - 25698, <Person> : Barrack Street'
'25982 - 25996, <Location> : Barrack Street' == '25982 - 25996, <Person> : Barrack Street'
'26004 - 26014, <Location> : Hay Street' == '26004 - 26014, <Org> : Hay Street'
'26092 - 26102, <Location> : Hay Street' == '26092 - 26102, <Org> : Hay Street'
'26255 - 26265, <Location> : Hay Street' == '26255 - 26265, <Org> : Hay Street'
'26268 - 26278, <Location> : East Perth' == '26268 - 26278, <Org> : East Perth'
'30447 - 30459, <Location> : Subiaco Oval' == '30447 - 30459, <Org> : Subiaco Oval'
'31574 - 31588, <Location> : Kreis Apenrade' == '31565 - 31588, <Person> : Prussian Kreis Apenrade'
'31622 - 31632, <Location> : Bov Parish' == '31622 - 31632, <Person> : Bov Parish'
'31646 - 31657, <Location> : municipalit' == '31637 - 31657, <Person> : FrУИslev municipalit'
'31660 - 31668, <Location> : Handewit' == '<NULL>'
'31671 - 31684, <Location> : Hanved Parish' == '<NULL>'
'31717 - 31732, <Location> : Kreis Flensburg' == '31717 - 31732, <Person> : Kreis Flensburg'
'31771 - 31784, <Location> : Danish-German' == '<NULL>'
'31858 - 31883, <Location> : Aabenraa-SУИnderbor Cunty' == '31858 - 31883, <Person> : Aabenraa-SУИnderbor Cunty'
'32785 - 32803, <Location> : Cape Verde islands' == '32785 - 32795, <Org> : Cape Verde'
'33166 - 33175, <Location> : ХФczyca' == '<NULL>'
'33314 - 33336, <Location> : Grand Duchy of PoznaХ' == '33314 - 33336, <Org> : Grand Duchy of PoznaХ'
'33716 - 33723, <Location> : Marszew' == '<NULL>'
'34846 - 34854, <Location> : Brittany' == '34846 - 34854, <Org> : Brittany'
'37454 - 37459, <Location> : Aisby' == '<NULL>'
'37522 - 37527, <Location> : Asebi' == '<NULL>'
'37664 - 37669, <Location> : Aisby' == '37664 - 37669, <Org> : Aisby'
'37675 - 37687, <Location> : Gainsborough' == '<NULL>'
'37754 - 37773, <Location> : Culverthorpe Estate' == '<NULL>'
'37899 - 37906, <Location> : Heydour' == '<NULL>'
'37911 - 37916, <Location> : Aisby' == '<NULL>'
'38064 - 38069, <Location> : Aisby' == '<NULL>'
'38086 - 38091, <Location> : Azeby' == '<NULL>'
'38100 - 38106, <Location> : Hazeby' == '<NULL>'
'38109 - 38116, <Location> : Heydour' == '<NULL>'
'38174 - 38180, <Location> : Haydor' == '<NULL>'
'38183 - 38190, <Location> : Haydour' == '<NULL>'
'38197 - 38203, <Location> : Heydor' == '<NULL>'
'38326 - 38332, <Location> : Kenora' == '38303 - 38332, <Org> : Liberal-Labour MPP for Kenora'
'38919 - 38925, <Location> : Kenora' == '38911 - 38925, <Org> : MPP for Kenora'
'39613 - 39630, <Location> : Vasilievsky Spusk' == '39613 - 39630, <Person> : Vasilievsky Spusk'
'39708 - 39721, <Location> : New York City' == '39708 - 39721, <Org> : New York City'
'40055 - 40076, <Location> : Alfred Phillips House' == '40062 - 40076, <Person> : Phillips House'
'40127 - 40138, <Location> : Ford County' == '40127 - 40138, <Org> : Ford County'
'40248 - 40262, <Location> : Phillips House' == '40248 - 40262, <Person> : Phillips House'
'40273 - 40284, <Location> : Ford County' == '40273 - 40284, <Org> : Ford County'
'41172 - 41193, <Location> : Victoria Skating Rink' == '41172 - 41193, <Org> : Victoria Skating Rink'
'41256 - 41264, <Location> : Montreal' == '41232 - 41264, <Org> : Victoria Hockey Club of Montreal'
'52564 - 52575, <Location> : Collins Ave' == '52549 - 52575, <Org> : Hotel Essex on Collins Ave'
'54132 - 54139, <Location> : America' == '54122 - 54139, <Org> : Corporate America'
'59384 - 59403, <Location> : Portuguese Republic' == '59384 - 59403, <Org> : Portuguese Republic'
'62063 - 62076, <Location> : Western Front' == '62063 - 62076, <Org> : Western Front'
'62283 - 62296, <Location> : Western Front' == '62283 - 62296, <Org> : Western Front'
'62408 - 62422, <Location> : Ottoman Empire' == '62408 - 62422, <Org> : Ottoman Empire'
'62860 - 62875, <Location> : Flanders Fields' == '62860 - 62875, <Org> : Flanders Fields'
'63858 - 63877, <Location> : Mass Transit System' == '63858 - 63887, <Org> : Mass Transit System of Athens'
'63881 - 63887, <Location> : Athens' == '63858 - 63887, <Org> : Mass Transit System of Athens'
'64414 - 64420, <Location> : Atwick' == '64414 - 64420, <Person> : Atwick'
'64454 - 64464, <Location> : Holderness' == '<NULL>'
'64575 - 64582, <Location> : Hornsea' == '<NULL>'
'64590 - 64595, <Location> : B1242' == '64590 - 64600, <Org> : B1242 road'
'64723 - 64729, <Location> : Atwick' == '64723 - 64736, <Person> : Atwick parish'
'64817 - 64823, <Location> : Atwick' == '64817 - 64823, <Person> : Atwick'
'66530 - 66543, <Location> : Great Britain' == '66530 - 66543, <Org> : Great Britain'
'69070 - 69081, <Location> : Collingwood' == '69070 - 69081, <Org> : Collingwood'
'69178 - 69189, <Location> : Ayalon Cave' == '69174 - 69189, <Org> : The Ayalon Cave'
'70635 - 70645, <Location> : Baatsagaan' == '70635 - 70645, <Person> : Baatsagaan'
'71332 - 71343, <Location> : Netherlands' == '71332 - 71343, <Org> : Netherlands'
'71946 - 71960, <Location> : Bahus-Soubiran' == '71946 - 71960, <Person> : Bahus-Soubiran'
'71993 - 71999, <Location> : Landes' == '<NULL>'
'72039 - 72052, <Location> : Bandarlapalle' == '72039 - 72052, <Person> : Bandarlapalle'
'72079 - 72093, <Location> : Palmaner Taluk' == '72079 - 72132, <Org> : Palmaner Taluk of Chittoor District of Andhra Pradesh'
'72097 - 72114, <Location> : Chittoor District' == '72079 - 72132, <Org> : Palmaner Taluk of Chittoor District of Andhra Pradesh'
'72118 - 72132, <Location> : Andhra Pradesh' == '72079 - 72132, <Org> : Palmaner Taluk of Chittoor District of Andhra Pradesh'
'72190 - 72204, <Location> : Deccan Plateau' == '72190 - 72204, <Product> : Deccan Plateau'
'72262 - 72275, <Location> : Bandarlapalle' == '72262 - 72275, <Person> : Bandarlapalle'
'72334 - 72347, <Location> : Bandarlapalle' == '72334 - 72347, <Person> : Bandarlapalle'
'72352 - 72366, <Location> : Deccan Plateau' == '72352 - 72366, <Product> : Deccan Plateau'
'72652 - 72666, <Location> : Deccan Plateau' == '72652 - 72666, <Product> : Deccan Plateau'
'72910 - 72923, <Location> : Bandarlapalle' == '72910 - 72923, <Person> : Bandarlapalle'
'74930 - 74954, <Location> : National Training Centre' == '74930 - 74954, <Org> : National Training Centre'
'75204 - 75212, <Location> : Bank Hey' == '75204 - 75212, <Org> : Bank Hey'
'75220 - 75230, <Location> : Sunnybower' == '<NULL>'
'75234 - 75245, <Location> : Sunny Bower' == '75234 - 75245, <Person> : Sunny Bower'
'75348 - 75357, <Location> : Whitebirk' == '<NULL>'
'75385 - 75393, <Location> : Hyndburn' == '<NULL>'
'79338 - 79348, <Location> : Vilcapugio' == '79338 - 79348, <Person> : Vilcapugio'
'79463 - 79474, <Location> : Condo-Condo' == '<NULL>'
'82410 - 82421, <Location> : Santa Clara' == '82396 - 82421, <Org> : Hyatt Regency Santa Clara'
'82426 - 82455, <Location> : Santa Clara Convention Center' == '82426 - 82455, <Org> : Santa Clara Convention Center'
'85888 - 85894, <Location> : Island' == '<NULL>'
'86711 - 86723, <Location> : Shark Island' == '86711 - 86723, <Org> : Shark Island'
'88834 - 88845, <Location> : Whale Beach' == '88834 - 88845, <Person> : Whale Beach'
'88851 - 88857, <Location> : Sydney' == '88851 - 88857, <Person> : Sydney'
'92874 - 92886, <Location> : Shark Island' == '92874 - 92886, <Person> : Shark Island'
'94335 - 94340, <Location> : Bilje' == '<NULL>'
'94403 - 94415, <Location> : KopaФki Rit' == '94403 - 94415, <Person> : KopaФki Rit'
'94943 - 94955, <Location> : KopaФki Rit' == '94943 - 94955, <Person> : KopaФki Rit'
'94992 - 94997, <Location> : Drava' == '94992 - 94997, <Org> : Drava'
'95117 - 95129, <Location> : KopaФki Rit' == '95117 - 95129, <Person> : KopaФki Rit'
'96628 - 96633, <Location> : Texas' == '96628 - 96633, <Org> : Texas'
'97460 - 97468, <Location> : Arkansas' == '97460 - 97491, <Org> : Arkansas All-American Defensive'
'97839 - 97844, <Location> : Texas' == '97839 - 97864, <Org> : Texas Coach Darrell Royal'
'98204 - 98209, <Location> : Texas' == '98204 - 98226, <Org> : Texas and # 2 Arkansas'
'98218 - 98226, <Location> : Arkansas' == '98204 - 98226, <Org> : Texas and # 2 Arkansas'
'99735 - 99741, <Location> : Boston' == '99735 - 99741, <Org> : Boston'
'100016 - 100022, <Location> : Boston' == '100016 - 100022, <Org> : Boston'
'101727 - 101737, <Location> : Bontnewydd' == '<NULL>'
'101779 - 101801, <Location> : Welsh Highland Railway' == '101779 - 101801, <Person> : Welsh Highland Railway'
'101919 - 101924, <Location> : Dinas' == '<NULL>'
'101932 - 101942, <Location> : LУД Eifion' == '101932 - 101942, <Org> : LУД Eifion'
'102027 - 102035, <Location> : Boultham' == '102027 - 102035, <Person> : Boultham'
'103069 - 103079, <Location> : Brandhorst' == '103069 - 103079, <Person> : Brandhorst'
'103136 - 103146, <Location> : Wittenberg' == '103136 - 103146, <Org> : Wittenberg'
'103242 - 103258, <Location> : WУЖrlitze Winkel' == '103242 - 103258, <Person> : WУЖrlitze Winkel'
'103307 - 103316, <Location> : Brensbach' == '103307 - 103316, <Org> : Brensbach'
'103452 - 103492, <Location> : Maine Central Railroad Mountain Division' == '103452 - 103492, <Org> : Maine Central Railroad Mountain Division'
'103592 - 103596, <Location> : B&SR' == '<NULL>'
'103635 - 103655, <Location> : Sandy River Railroad' == '103635 - 103655, <Person> : Sandy River Railroad'
'103798 - 103818, <Location> : Sandy River Railroad' == '103798 - 103818, <Person> : Sandy River Railroad'
'103939 - 103954, <Location> : Monson Railroad' == '103939 - 103954, <Org> : Monson Railroad'
'104052 - 104060, <Location> : Bridgton' == '104052 - 104060, <Org> : Bridgton'
'104078 - 104082, <Location> : B&SR' == '<NULL>'
'104203 - 104216, <Location> : Hancock Brook' == '104203 - 104216, <Person> : Hancock Brook'
'104307 - 104315, <Location> : Harrison' == '104307 - 104315, <Org> : Harrison'
'104498 - 104502, <Location> : B&SR' == '<NULL>'
'104552 - 104569, <Location> : Bridgton Junction' == '104552 - 104569, <Org> : Bridgton Junction'
'104618 - 104622, <Location> : 1907' == '<NULL>'
'104626 - 104630, <Location> : 1910' == '<NULL>'
'104638 - 104660, <Location> : Maine Central Railroad' == '104638 - 104660, <Org> : Maine Central Railroad'
'104684 - 104688, <Location> : B&SR' == '<NULL>'
'104706 - 104719, <Location> : Maine Central' == '104706 - 104719, <Org> : Maine Central'
'104839 - 104847, <Location> : Harrison' == '104839 - 104847, <Org> : Harrison'
'104884 - 104892, <Location> : Harrison' == '104884 - 104892, <Org> : Harrison'
'105632 - 105636, <Location> : B&SR' == '<NULL>'
'105660 - 105668, <Location> : Bridgton' == '105660 - 105681, <Org> : Bridgton and Harrison'
'105673 - 105681, <Location> : Harrison' == '105660 - 105681, <Org> : Bridgton and Harrison'
'105705 - 105713, <Location> : Harrison' == '105705 - 105713, <Org> : Harrison'
'105883 - 105887, <Location> : B&SR' == '<NULL>'
'106255 - 106272, <Location> : Edaville Railroad' == '106255 - 106272, <Org> : Edaville Railroad'
'106319 - 106323, <Location> : B&SR' == '<NULL>'
'106399 - 106416, <Location> : Bridgton Junction' == '106399 - 106416, <Org> : Bridgton Junction'
'106477 - 106517, <Location> : Maine Central Railroad Mountain Division' == '106477 - 106517, <Org> : Maine Central Railroad Mountain Division'
'106552 - 106574, <Location> : Maine Central Railroad' == '106552 - 106574, <Org> : Maine Central Railroad'
'106578 - 106582, <Location> : B&SR' == '<NULL>'
'106857 - 106861, <Location> : B&SR' == '<NULL>'
'107151 - 107164, <Location> : Hancock Brook' == '107151 - 107164, <Person> : Hancock Brook'
'107407 - 107418, <Location> : Barker pond' == '107407 - 107418, <Person> : Barker pond'
'107554 - 107563, <Location> : Twin Lake' == '107554 - 107563, <Person> : Twin Lake'
'107704 - 107715, <Location> : West Sebago' == '107689 - 107715, <Product> : Milepost 7.2 : West Sebago'
'107838 - 107850, <Location> : Hancock Pond' == '107838 - 107850, <Person> : Hancock Pond'
'107880 - 107892, <Location> : Hancock Pond' == '107880 - 107892, <Person> : Hancock Pond'
'107897 - 107901, <Location> : B&SR' == '107897 - 107901, <Org> : B&SR'
'108019 - 108034, <Location> : Perley 's Mills' == '108004 - 108025, <Product> : Milepost 9.0 : Perley'
'108111 - 108125, <Location> : Ingall 's Road' == '108095 - 108117, <Product> : Milepost 10.5 : Ingall'
'108250 - 108264, <Location> : South Bridgton' == '108234 - 108264, <Product> : Milepost 12.1 : South Bridgton'
'108418 - 108431, <Location> : Willett Brook' == '108418 - 108431, <Person> : Willett Brook'
'108451 - 108462, <Location> : Sandy Creek' == '108451 - 108462, <Person> : Sandy Creek'
'108539 - 108547, <Location> : Bridgton' == '108523 - 108547, <Product> : Milepost 15.8 : Bridgton'
'108689 - 108697, <Location> : Harrison' == '108689 - 108719, <Org> : Harrison and Bridgton Junction'
'108702 - 108719, <Location> : Bridgton Junction' == '108689 - 108719, <Org> : Harrison and Bridgton Junction'
'108878 - 108882, <Location> : B&SR' == '108878 - 108887, <Org> : B&SR shop'
'109122 - 109136, <Location> : North Bridgton' == '109106 - 109136, <Product> : Milepost 19.5 : North Bridgton'
'109228 - 109236, <Location> : Harrison' == '109212 - 109236, <Product> : Milepost 20.7 : Harrison'
'110551 - 110555, <Location> : B&SR' == '110551 - 110555, <Org> : B&SR'
'112636 - 112648, <Location> : Forbes Field' == '112636 - 112648, <Org> : Forbes Field'
'114743 - 114760, <Location> : Cal Anderson Park' == '114743 - 114760, <Person> : Cal Anderson Park'
'114832 - 114849, <Location> : Lincoln Reservoir' == '114832 - 114849, <Person> : Lincoln Reservoir'
'114854 - 114876, <Location> : Bobby Morris Playfield' == '114854 - 114876, <Person> : Bobby Morris Playfield'
'115068 - 115090, <Location> : Bobby Morris Playfield' == '115068 - 115090, <Person> : Bobby Morris Playfield'
'115165 - 115182, <Location> : Lincoln Reservoir' == '115165 - 115182, <Person> : Lincoln Reservoir'
'115262 - 115274, <Location> : Lincoln Park' == '115262 - 115274, <Person> : Lincoln Park'
'115370 - 115388, <Location> : Broadway Playfield' == '115370 - 115388, <Org> : Broadway Playfield'
'115432 - 115444, <Location> : Lincoln Park' == '115432 - 115444, <Person> : Lincoln Park'
'115516 - 115527, <Location> : King County' == '115516 - 115527, <Person> : King County'
'115628 - 115650, <Location> : Lincoln Reservoir Park' == '115628 - 115650, <Person> : Lincoln Reservoir Park'
'115706 - 115723, <Location> : Cal Anderson Park' == '115706 - 115723, <Person> : Cal Anderson Park'
'115966 - 115983, <Location> : Cal Anderson Park' == '115966 - 115983, <Person> : Cal Anderson Park'
'116003 - 116017, <Location> : East Denny Way' == '116008 - 116017, <Person> : Denny Way'
'116022 - 116033, <Location> : Nagle Place' == '116022 - 116033, <Person> : Nagle Place'
'116116 - 116129, <Location> : Sound Transit' == '<NULL>'
'116133 - 116148, <Location> : Link Light Rail' == '<NULL>'
'132418 - 132425, <Location> : Orlando' == '132418 - 132425, <Org> : Orlando'
'134389 - 134403, <Location> : Huallaga river' == '134389 - 134397, <Org> : Huallaga'
'134435 - 134448, <Location> : Pampa Hermosa' == '134435 - 134448, <Person> : Pampa Hermosa'
'135117 - 135125, <Location> : Champdor' == '<NULL>'
'135745 - 135764, <Location> : Macuata West Indian' == '135745 - 135786, <Org> : Macuata West Indian Communal Constituency'
'135860 - 135866, <Location> : Labasa' == '135860 - 135866, <Org> : Labasa'
'136107 - 136120, <Location> : Labasa Indian' == '136107 - 136142, <Org> : Labasa Indian Communal Constituency'
'136508 - 136530, <Location> : Vanua Levu West Indian' == '136508 - 136552, <Org> : Vanua Levu West Indian Communal Constituency'
'136555 - 136559, <Location> : Fiji' == '136555 - 136559, <Org> : Fiji'
'137195 - 137203, <Location> : Victoria' == '137195 - 137203, <Person> : Victoria'
'137395 - 137414, <Location> : Cherche-Midi prison' == '137395 - 137407, <Org> : Cherche-Midi'
'137893 - 137902, <Location> : Eas Timor' == '<NULL>'
'141059 - 141081, <Location> : Circuit Park Zandvoort' == '141059 - 141081, <Org> : Circuit Park Zandvoort'
'141166 - 141177, <Location> : Netherlands' == '141166 - 141177, <Org> : Netherlands'
'141189 - 141198, <Location> : North Sea' == '141189 - 141198, <Org> : North Sea'
'141252 - 141261, <Location> : Zandvoort' == '141252 - 141261, <Org> : Zandvoort'
'141707 - 141724, <Location> : Circuit Zandvoort' == '141707 - 141724, <Org> : Circuit Zandvoort'
'142472 - 142483, <Location> : Tarzanbocht' == '<NULL>'
'142486 - 142499, <Location> : Tarzan corner' == '<NULL>'
'142820 - 142833, <Location> : Tarzan Corner' == '142820 - 142833, <Person> : Tarzan Corner'
'142847 - 142869, <Location> : Circuit Park Zandvoort' == '142847 - 142869, <Org> : Circuit Park Zandvoort'
'143072 - 143081, <Location> : Zandvoort' == '143062 - 143089, <Org> : Classic ' Zandvoort circuit'
'143650 - 143663, <Location> : Clarence Dock' == '143650 - 143663, <Person> : Clarence Dock'
'143688 - 143701, <Location> : Clarence Dock' == '143688 - 143701, <Person> : Clarence Dock'
'143750 - 143767, <Location> : Port of Liverpool' == '143750 - 143770, <Org> : Port of Liverpool it'
'143837 - 143851, <Location> : Salisbury Dock' == '143837 - 143851, <Person> : Salisbury Dock'
'143991 - 143999, <Location> : Clergoux' == '<NULL>'
'144032 - 144039, <Location> : CorrУЈz' == '144032 - 144069, <Org> : CorrУЈz dУЉpartement of central Franc'
'144064 - 144069, <Location> : Franc' == '144032 - 144069, <Org> : CorrУЈz dУЉpartement of central Franc'
'144073 - 144099, <Location> : Cliddesden railway station' == '<NULL>'
'144201 - 144236, <Location> : Basingstoke and Alton Light Railway' == '144217 - 144236, <Person> : Alton Light Railway'
'144344 - 144354, <Location> : Cliddesden' == '<NULL>'
'144372 - 144384, <Location> : Buggleskelly' == '<NULL>'
'144534 - 144547, <Location> : Bijeli Brijeg' == '144534 - 144561, <Org> : Bijeli Brijeg neighbourhood'
'145339 - 145357, <Location> : Cold Spring Harbor' == '<NULL>'
'148382 - 148396, <Location> : Banbury Center' == '148382 - 148396, <Org> : Banbury Center'
'149237 - 149262, <Location> : Dolan DNA Learning Center' == '149237 - 149262, <Person> : Dolan DNA Learning Center'
'149484 - 149520, <Location> : Coleman Federal Correctional Complex' == '149484 - 149520, <Org> : Coleman Federal Correctional Complex'
'149524 - 149538, <Location> : USP Coleman II' == '149524 - 149538, <Org> : USP Coleman II'
'149605 - 149612, <Location> : Orlando' == '149605 - 149612, <Org> : Orlando'
'149680 - 149691, <Location> : FCC Complex' == '149680 - 149691, <Org> : FCC Complex'
'149748 - 149759, <Location> : Highway 301' == '149748 - 149759, <Org> : Highway 301'
'153174 - 153196, <Location> : Cosham railway station' == '<NULL>'
'153395 - 153413, <Location> : West Coastway Line' == '153395 - 153419, <Org> : West Coastway Line which'
'153433 - 153441, <Location> : Brighton' == '153433 - 153457, <Org> : Brighton and Southampton'
'153446 - 153457, <Location> : Southampton' == '153433 - 153457, <Org> : Brighton and Southampton'
'153619 - 153630, <Location> : Portchester' == '<NULL>'
'153635 - 153642, <Location> : Fareham' == '<NULL>'
'153842 - 153852, <Location> : Bedhampton' == '<NULL>'
'153900 - 153906, <Location> : Cosham' == '153900 - 153906, <Org> : Cosham'
'157418 - 157425, <Location> : Arizona' == '157418 - 157425, <Org> : Arizona'
'158463 - 158470, <Location> : Welland' == '<NULL>'
'158932 - 158941, <Location> : Satu Mare' == '158932 - 158941, <Person> : Satu Mare'
'162863 - 162889, <Location> : Central and Eastern Europe' == '162863 - 162889, <Org> : Central and Eastern Europe'
'163705 - 163721, <Location> : Urbana-Champaign' == '163705 - 163721, <Org> : Urbana-Champaign'
'165504 - 165510, <Location> : Kansas' == '165504 - 165510, <Org> : Kansas'
'166108 - 166117, <Location> : Davis Gym' == '166108 - 166117, <Person> : Davis Gym'
'166292 - 166306, <Location> : Sojka Pavilion' == '166292 - 166306, <Org> : Sojka Pavilion'
'166405 - 166414, <Location> : Davis Gym' == '166405 - 166414, <Person> : Davis Gym'
'171905 - 171908, <Location> : TIM' == '171905 - 171908, <Person> : TIM'
'172844 - 172852, <Location> : Den Haag' == '172844 - 172852, <Person> : Den Haag'
'172859 - 172870, <Location> : Netherlands' == '172859 - 172870, <Org> : Netherlands'
'174123 - 174136, <Location> : Ilocos Region' == '174123 - 174136, <Org> : Ilocos Region'
'174287 - 174291, <Location> : Caba' == '<NULL>'
'174295 - 174302, <Location> : Aringay' == '<NULL>'
'174305 - 174313, <Location> : La Union' == '174305 - 174313, <Org> : La Union'
'174476 - 174482, <Location> : Ilocos' == '174476 - 174482, <Org> : Ilocos'
'174663 - 174676, <Location> : Great Britain' == '174663 - 174676, <Org> : Great Britain'
'174852 - 174864, <Location> : Ilocos Norte' == '174852 - 174876, <Org> : Ilocos Norte and Cagayan'
'174869 - 174876, <Location> : Cagayan' == '174852 - 174876, <Org> : Ilocos Norte and Cagayan'
'175167 - 175180, <Location> : Nueva Segovia' == '175148 - 175180, <Org> : Catholic Bishop of Nueva Segovia'
'175183 - 175188, <Location> : Vigan' == '175183 - 175188, <Org> : Vigan'
'175795 - 175799, <Location> : Abra' == '<NULL>'
'176040 - 176059, <Location> : Digby --- Annapolis' == '176040 - 176059, <Person> : Digby --- Annapolis'
'176151 - 176162, <Location> : Nova Scotia' == '176151 - 176180, <Org> : Nova Scotia House of Assembly'
'176295 - 176306, <Location> : Nova Scotia' == '176295 - 176306, <Org> : Nova Scotia'
'178481 - 178489, <Location> : Ribandar' == '<NULL>'
'178519 - 178524, <Location> : Narve' == '<NULL>'
'178584 - 178589, <Location> : Divar' == '<NULL>'
'178670 - 178684, <Location> : Konkan Railway' == '178670 - 178684, <Org> : Konkan Railway'
'179712 - 179718, <Location> : Deccan' == '<NULL>'
'179952 - 179957, <Location> : Narve' == '<NULL>'
'180206 - 180211, <Location> : Divar' == '180204 - 180213, <Person> : " Divar "'
'180363 - 180368, <Location> : Divar' == '180363 - 180368, <Person> : Divar'
'181008 - 181015, <Location> : Old Goa' == '181008 - 181015, <Org> : Old Goa'
'181019 - 181026, <Location> : Piedade' == '181019 - 181026, <Org> : Piedade'
'181321 - 181328, <Location> : Old Goa' == '181321 - 181328, <Org> : Old Goa'
'181376 - 181389, <Location> : Mandovi river' == '<NULL>'
'182370 - 182377, <Location> : Old Goa' == '182370 - 182377, <Org> : Old Goa'
'182624 - 182629, <Location> : Divar' == '182624 - 182629, <Person> : Divar'
'182700 - 182705, <Location> : Divar' == '182700 - 182705, <Org> : Divar'
