
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'768104 - 768147, <Org> : органам исполнительной власти города Москвы' == '768134 - 768147, <Location> : города Москвы'
'768804 - 768843, <Org> : Центр занятости населения города Москвы' == '768803 - 768844, <Location> : «Центр занятости населения города Москвы»'
'768803 - 768844, <Org> : «Центр занятости населения города Москвы»' == '768803 - 768844, <Location> : «Центр занятости населения города Москвы»'
'770372 - 770382, <Org> : ассоциации' == '<NULL>'
'770468 - 770478, <Org> : ассоциации' == '<NULL>'
'770952 - 770976, <Org> : ассоциации работодателей' == '770963 - 770976, <Person> : работодателей'
'775540 - 775572, <Org> : Всероссийской организации слепых' == '775566 - 775572, <Person> : слепых'
'775608 - 775643, <Org> : Всероссийской организации инвалидов' == '775634 - 775643, <Person> : инвалидов'
'785653 - 785662, <Org> : Мемориала' == '<NULL>'
'785652 - 785663, <Org> : «Мемориала»' == '<NULL>'
'785637 - 785663, <Org> : Международного «Мемориала»' == '785637 - 785651, <Event> : Международного'
'786732 - 786735, <Org> : 7х7' == '<NULL>'
'786731 - 786736, <Org> : «7х7»' == '<NULL>'
'786715 - 786736, <Org> : интернет-журнал «7х7»' == '<NULL>'
'786819 - 786822, <Org> : 7x7' == '<NULL>'
'786817 - 786824, <Org> : « 7x7 »' == '<NULL>'
'786827 - 786830, <Org> : 7x7' == '<NULL>'
'786825 - 786832, <Org> : « 7x7 »' == '<NULL>'
'786927 - 787015, <Org> : рабочей группы по рассмотрению вопросов захоронения радиоактивных отходов поселка Водный' == '786927 - 786941, <Person> : рабочей группы'
'787390 - 787393, <Org> : 7x7' == '<NULL>'
'787388 - 787395, <Org> : « 7x7 »' == '<NULL>'
'787379 - 787395, <Org> : Редакция « 7x7 »' == '<NULL>'
'787629 - 787645, <Org> : интернет-журнала' == '787619 - 787645, <Person> : читателям интернет-журнала'
'787756 - 787847, <Org> : рабочей группы по.
рассмотрению вопросов захоронения радиоактивных отходов в поселке Водный' == '787756 - 787770, <Person> : рабочей группы'
'788943 - 788962, <Org> : инициативной группы' == '<NULL>'
'790171 - 790190, <Org> : инициативной группы' == '<NULL>'
'793316 - 793406, <Org> : рабочей группы по рассмотрению вопросов захоронения радиоактивных отходов в поселке Водный' == '793316 - 793330, <Person> : рабочей группы'
'793611 - 793614, <Org> : 7x7' == '<NULL>'
'793609 - 793616, <Org> : « 7x7 »' == '<NULL>'
'793640 - 793654, <Org> : ПОЛИТГАЗЕТЫ.РФ' == '793625 - 793651, <Person> : корреспонденты ПОЛИТГАЗЕТЫ'
'794449 - 794483, <Org> : домом-музеем Максимилиана Волошина' == '794462 - 794483, <Person> : Максимилиана Волошина'
'796249 - 796266, <Org> : дома-музея Бернса' == '796260 - 796266, <Person> : Бернса'
'799106 - 799130, <Org> : общественные объединения' == '<NULL>'
'801003 - 801027, <Org> : епархиальному управлению' == '<NULL>'
'801983 - 801993, <Org> : московской' == '<NULL>'
'803676 - 803692, <Org> : дома престарелых' == '<NULL>'
'803695 - 803702, <Org> : хосписы' == '<NULL>'
'803727 - 803730, <Org> : 7x7' == '<NULL>'
'803725 - 803732, <Org> : « 7x7 »' == '<NULL>'
'804776 - 804779, <Org> : 7x7' == '<NULL>'
'804774 - 804781, <Org> : « 7x7 »' == '<NULL>'
'804975 - 804984, <Org> : ИТАР-ТАСС' == '804975 - 805002, <Person> : ИТАР-ТАСС Александр Антипин'
'805168 - 805202, <Org> : пакистанские военно-воздушные силы' == '<NULL>'
'805674 - 805701, <Org> : правительственными войсками' == '<NULL>'
'805801 - 805827, <Org> : вооруженные силы Пакистана' == '805818 - 805827, <Location> : Пакистана'
'806635 - 806638, <Org> : 7x7' == '<NULL>'
'806633 - 806640, <Org> : « 7x7 »' == '<NULL>'
'808179 - 808185, <Org> : группы' == '<NULL>'
'813431 - 813437, <Org> : группы' == '<NULL>'
'814003 - 814013, <Org> : управления' == '<NULL>'
'814123 - 814161, <Org> : организованного преступного сообщества' == '814112 - 814161, <Person> : участников организованного преступного сообщества'
'814675 - 814688, <Org> : Ифы - Козлова' == '814674 - 814689, <Person> : «Ифы - Козлова»'
'814674 - 814689, <Org> : «Ифы - Козлова»' == '814674 - 814689, <Person> : «Ифы - Козлова»'
'814655 - 814689, <Org> : воркутинской банды «Ифы - Козлова»' == '814674 - 814689, <Person> : «Ифы - Козлова»'
'815405 - 815408, <Org> : 7x7' == '<NULL>'
'815403 - 815410, <Org> : « 7x7 »' == '<NULL>'
'816270 - 816286, <Org> : интернет-ресурса' == '<NULL>'
'816940 - 816951, <Org> : детский сад' == '<NULL>'
'818940 - 818947, <Org> : Запад-1' == '818940 - 818947, <Location> : Запад-1'
'818939 - 818948, <Org> : «Запад-1»' == '818940 - 818947, <Location> : Запад-1'
'819831 - 819866, <Org> : синодального Информационного отдела' == '819825 - 819866, <Person> : глава синодального Информационного отдела'
'822062 - 822076, <Org> : руководства РФ' == '822047 - 822076, <Person> : представителей руководства РФ'
'822277 - 822290, <Org> : Еврокомиссией' == '822277 - 822290, <Person> : Еврокомиссией'
'823613 - 823626, <Org> : "группе семи"' == '<NULL>'
'825851 - 825861, <Org> : NEWSru.com' == '<NULL>'
'825902 - 825912, <Org> : NEWSru.com' == '<NULL>'
'827273 - 827288, <Org> : Хайчен Нефтемаш' == '<NULL>'
'827272 - 827289, <Org> : "Хайчен Нефтемаш"' == '<NULL>'
'827347 - 827362, <Org> : Ляонин Нефтемаш' == '827346 - 827363, <Product> : "Ляонин Нефтемаш"'
'827346 - 827363, <Org> : "Ляонин Нефтемаш"' == '827346 - 827363, <Product> : "Ляонин Нефтемаш"'
'830454 - 830485, <Org> : « ФедералПресс .Дальний Восток»' == '830470 - 830484, <Location> : Дальний Восток'
'831360 - 831396, <Org> : правоохранительных органах Дагестана' == '831387 - 831396, <Location> : Дагестана'
'831869 - 831905, <Org> : правоохранительных органах Дагестана' == '831896 - 831905, <Location> : Дагестана'
'832701 - 832712, <Org> : минсельхозе' == '<NULL>'
'834794 - 834800, <Org> : DEM.AM' == '<NULL>'
'835049 - 835055, <Org> : DEM.AM' == '835049 - 835052, <Person> : DEM'
'835154 - 835158, <Org> : ПАСЕ' == '<NULL>'
'835292 - 835296, <Org> : ПАСЕ' == '<NULL>'
'835905 - 835915, <Org> : ЦИК Грузии' == '835909 - 835915, <Location> : Грузии'
'836008 - 836049, <Org> : Центральная избирательная комиссия Грузии' == '836043 - 836049, <Location> : Грузии'
'836256 - 836286, <Org> : Челябинском танковом институте' == '836256 - 836286, <Location> : Челябинском танковом институте'
'840708 - 840723, <Org> : Смольном соборе' == '840708 - 840723, <Location> : Смольном соборе'
'841001 - 841016, <Org> : Смольном соборе' == '841001 - 841016, <Location> : Смольном соборе'
'843562 - 843575, <Org> : Донские узоры' == '843562 - 843569, <Person> : Донские'
'843561 - 843576, <Org> : "Донские узоры"' == '843562 - 843569, <Person> : Донские'
'843580 - 843597, <Org> : детского дома N 7' == '<NULL>'
'844058 - 844072, <Org> : Звезда востока' == '844025 - 844073, <Person> : солисткам акробатической группы "Звезда востока"'
'844057 - 844073, <Org> : "Звезда востока"' == '844025 - 844073, <Person> : солисткам акробатической группы "Звезда востока"'
'845114 - 845130, <Org> : Смольного собора' == '845100 - 845130, <Location> : небольшой зал Смольного собора'
'847358 - 847387, <Org> : управления образования города' == '847381 - 847387, <Location> : города'
'847972 - 847982, <Org> : ЛенСпецСМУ' == '847972 - 847982, <Location> : ЛенСпецСМУ'
'849952 - 849967, <Org> : ФедералПресс.Юг' == '849965 - 849967, <Location> : Юг'
'849950 - 849969, <Org> : « ФедералПресс.Юг »' == '849965 - 849967, <Location> : Юг'
'850245 - 850260, <Org> : Областные вести' == '<NULL>'
'850244 - 850261, <Org> : «Областные вести»' == '<NULL>'
'850599 - 850614, <Org> : ФедералПресс.Юг' == '850599 - 850611, <Product> : ФедералПресс'
'850597 - 850616, <Org> : « ФедералПресс.Юг »' == '850599 - 850611, <Product> : ФедералПресс'
'859018 - 859028, <Org> : ЦИК Грузии' == '859022 - 859028, <Location> : Грузии'
'859121 - 859162, <Org> : Центральная избирательная комиссия Грузии' == '859156 - 859162, <Location> : Грузии'
'859369 - 859399, <Org> : Челябинском танковом институте' == '859369 - 859399, <Location> : Челябинском танковом институте'
'866693 - 866710, <Org> : детского дома N 7' == '<NULL>'
'870471 - 870500, <Org> : управления образования города' == '870494 - 870500, <Location> : города'
'873063 - 873082, <Org> : « ФедералПресс.Юг »' == '873078 - 873080, <Location> : Юг'
'873357 - 873374, <Org> : «Областные вести»' == '<NULL>'
'887067 - 887073, <Org> : Кремль' == '887067 - 887073, <Location> : Кремль'
'897266 - 897272, <Org> : Кремля' == '897266 - 897272, <Location> : Кремля'
'908409 - 908416, <Org> : РОСНАНО' == '<NULL>'
'908905 - 908912, <Org> : РОСНАНО' == '<NULL>'
'910051 - 910058, <Org> : РОСНАНО' == '<NULL>'
'912801 - 912828, <Org> : нанотехнологического центра' == '<NULL>'
'913184 - 913196, <Org> : Геологонеруд' == '<NULL>'
'913409 - 913420, <Org> : технический' == '<NULL>'
'913422 - 913437, <Org> : технологический' == '<NULL>'
'913964 - 913971, <Org> : РОСНАНО' == '<NULL>'
'914162 - 914169, <Org> : РОСНАНО' == '<NULL>'
'914453 - 914460, <Org> : РОСНАНО' == '<NULL>'
'914804 - 914814, <Org> : технопарка' == '<NULL>'
'915104 - 915114, <Org> : технопарка' == '915093 - 915114, <Person> : резидентов технопарка'
'918344 - 918352, <Org> : IFX-News' == '<NULL>'
'920872 - 920901, <Org> : социологической службы СomRes' == '920895 - 920901, <Product> : СomRes'
'921145 - 921155, <Org> : Ipsos MORI' == '921145 - 921155, <Product> : Ipsos MORI'
'930052 - 930058, <Org> : Кремля' == '930052 - 930058, <Location> : Кремля'
'930939 - 930945, <Org> : Кремля' == '930939 - 930945, <Location> : Кремля'
'950697 - 950706, <Org> : Минэнерго' == '<NULL>'
'952793 - 952799, <Org> : райсуд' == '<NULL>'
'959520 - 959557, <Org> : Народное собрание Республики Дагестан' == '959538 - 959548, <Location> : Республики'
'970758 - 970763, <Org> : Центр' == '<NULL>'
'971743 - 971759, <Org> : облправительства' == '<NULL>'
'971699 - 971759, <Org> : комплекс строительства и природных ресурсов облправительства' == '<NULL>'
'972361 - 972371, <Org> : подрядчика' == '972342 - 972371, <Person> : чиновников мэрии и подрядчика'
'973684 - 973694, <Org> : структурах' == '<NULL>'
'975477 - 975489, <Org> : работодателя' == '975468 - 975489, <Person> : прежнего работодателя'
'975635 - 975653, <Org> : руководства страны' == '975647 - 975653, <Location> : страны'
'976991 - 976995, <Org> : ЧОПа' == '976979 - 976995, <Person> : сотрудников ЧОПа'
'979555 - 979579, <Org> : правительственный портал' == '<NULL>'
'982219 - 982228, <Org> : Газета.ru' == '<NULL>'
'982218 - 982229, <Org> : "Газета.ru"' == '<NULL>'
'986191 - 986198, <Org> : Эксперт' == '986191 - 986198, <Person> : Эксперт'
'986190 - 986199, <Org> : "Эксперт"' == '986191 - 986198, <Person> : Эксперт'
'987440 - 987450, <Org> : ПРАЙМ-ТАСС' == '<NULL>'
'987927 - 987941, <Org> : молококомбинат' == '<NULL>'
'988506 - 988516, <Org> : Прайм-Тасс' == '<NULL>'
'989727 - 989731, <Org> : суда' == '989711 - 989741, <Person> : пресс-секретарь суда Дарья Лях'
'990854 - 990862, <Org> : Сбербанк' == '<NULL>'
'991594 - 991603, <Org> : партнеров' == '991594 - 991603, <Person> : партнеров'
'994314 - 994322, <Org> : Госстрой' == '<NULL>'
'994585 - 994593, <Org> : Госстрою' == '994585 - 994593, <Person> : Госстрою'
'995719 - 995867, <Org> : координационного совета правоохранительной системы по борьбе с коррупцией и наведению общего правопорядка во всех областях человеческой деятельности' == '995833 - 995867, <Location> : областях человеческой деятельности'
'998214 - 998232, <Org> : партизанский отряд' == '998214 - 998232, <Person> : партизанский отряд'
'1004919 - 1004925, <Org> : Ленком' == '1004919 - 1004925, <Location> : Ленком'
'1015477 - 1015482, <Org> : секту' == '1015477 - 1015482, <Person> : секту'
'1016823 - 1016834, <Org> : Autonews.ru' == '<NULL>'
'1017360 - 1017402, <Org> : общественных объединений соотечественников' == '1017346 - 1017402, <Person> : представители общественных объединений соотечественников'
'1017442 - 1017464, <Org> : органов исполнительной' == '1017428 - 1017489, <Person> : представители органов исполнительной и законодательной власти'
'1017467 - 1017489, <Org> : законодательной власти' == '1017428 - 1017489, <Person> : представители органов исполнительной и законодательной власти'
'1019742 - 1019770, <Org> : региональных интернет сайтах' == '<NULL>'
'1019812 - 1019815, <Org> : 7x7' == '<NULL>'
'1019810 - 1019817, <Org> : « 7x7 »' == '<NULL>'
'1020422 - 1020459, <Org> : Региональный совет по правам человека' == '1020451 - 1020459, <Person> : человека'
'1020421 - 1020460, <Org> : «Региональный совет по правам человека»' == '1020451 - 1020459, <Person> : человека'
'1020876 - 1020879, <Org> : 7x7' == '<NULL>'
'1020874 - 1020881, <Org> : « 7x7 »' == '<NULL>'
'1020969 - 1021018, <Org> : Международная ассоциация журналистов Баренц Пресс' == '1020994 - 1021005, <Person> : журналистов'
'1021072 - 1021089, <Org> : СМИ Северо-Запада' == '1021058 - 1021089, <Person> : представители СМИ Северо-Запада'
'1021491 - 1021494, <Org> : 7x7' == '<NULL>'
'1021489 - 1021496, <Org> : « 7x7 »' == '<NULL>'
'1021895 - 1021929, <Org> : республиканского надзорного органа' == '<NULL>'
'1022643 - 1022646, <Org> : 7x7' == '<NULL>'
'1022641 - 1022648, <Org> : « 7x7 »' == '<NULL>'
'1023119 - 1023121, <Org> : СО' == '<NULL>'
'1023255 - 1023257, <Org> : СО' == '<NULL>'
'1024547 - 1024549, <Org> : СО' == '<NULL>'
'1024666 - 1024669, <Org> : 7x7' == '<NULL>'
'1024664 - 1024671, <Org> : « 7x7 »' == '<NULL>'
'1025010 - 1025026, <Org> : Прокуратура Коми' == '1025010 - 1025026, <Person> : Прокуратура Коми'
'1025205 - 1025208, <Org> : 7x7' == '<NULL>'
'1025203 - 1025210, <Org> : « 7x7 »' == '<NULL>'
'1025186 - 1025210, <Org> : интернет-журналу « 7x7 »' == '<NULL>'
'1025639 - 1025642, <Org> : 7x7' == '<NULL>'
'1025637 - 1025644, <Org> : « 7x7 »' == '<NULL>'
'1029605 - 1029619, <Org> : доме инвалидов' == '1029610 - 1029619, <Person> : инвалидов'
'1030995 - 1031038, <Org> : органам исполнительной власти города Москвы' == '1031025 - 1031038, <Location> : города Москвы'
'1031695 - 1031734, <Org> : Центр занятости населения города Москвы' == '1031694 - 1031735, <Location> : «Центр занятости населения города Москвы»'
'1031694 - 1031735, <Org> : «Центр занятости населения города Москвы»' == '1031694 - 1031735, <Location> : «Центр занятости населения города Москвы»'
'1033263 - 1033273, <Org> : ассоциации' == '<NULL>'
'1033359 - 1033369, <Org> : ассоциации' == '<NULL>'
'1033843 - 1033867, <Org> : ассоциации работодателей' == '1033854 - 1033867, <Person> : работодателей'
'1038431 - 1038463, <Org> : Всероссийской организации слепых' == '1038457 - 1038463, <Person> : слепых'
'1038499 - 1038534, <Org> : Всероссийской организации инвалидов' == '1038525 - 1038534, <Person> : инвалидов'
'1048544 - 1048553, <Org> : Мемориала' == '<NULL>'
'1048543 - 1048554, <Org> : «Мемориала»' == '<NULL>'
'1048528 - 1048554, <Org> : Международного «Мемориала»' == '1048528 - 1048542, <Event> : Международного'
'1049623 - 1049626, <Org> : 7х7' == '<NULL>'
'1049622 - 1049627, <Org> : «7х7»' == '<NULL>'
'1049606 - 1049627, <Org> : интернет-журнал «7х7»' == '<NULL>'
'1049710 - 1049713, <Org> : 7x7' == '<NULL>'
'1049708 - 1049715, <Org> : « 7x7 »' == '<NULL>'
'1049718 - 1049721, <Org> : 7x7' == '<NULL>'
'1049716 - 1049723, <Org> : « 7x7 »' == '<NULL>'
'1049818 - 1049906, <Org> : рабочей группы по рассмотрению вопросов захоронения радиоактивных отходов поселка Водный' == '1049818 - 1049832, <Person> : рабочей группы'
'1050281 - 1050284, <Org> : 7x7' == '<NULL>'
'1050279 - 1050286, <Org> : « 7x7 »' == '<NULL>'
'1050270 - 1050286, <Org> : Редакция « 7x7 »' == '<NULL>'
'1050520 - 1050536, <Org> : интернет-журнала' == '1050510 - 1050536, <Person> : читателям интернет-журнала'
'1050647 - 1050738, <Org> : рабочей группы по.
рассмотрению вопросов захоронения радиоактивных отходов в поселке Водный' == '1050647 - 1050661, <Person> : рабочей группы'
'1051834 - 1051853, <Org> : инициативной группы' == '<NULL>'
'1053062 - 1053081, <Org> : инициативной группы' == '<NULL>'
'1056207 - 1056297, <Org> : рабочей группы по рассмотрению вопросов захоронения радиоактивных отходов в поселке Водный' == '1056207 - 1056221, <Person> : рабочей группы'
'1056502 - 1056505, <Org> : 7x7' == '<NULL>'
'1056500 - 1056507, <Org> : « 7x7 »' == '<NULL>'
'1056531 - 1056545, <Org> : ПОЛИТГАЗЕТЫ.РФ' == '1056516 - 1056542, <Person> : корреспонденты ПОЛИТГАЗЕТЫ'
'1057340 - 1057374, <Org> : домом-музеем Максимилиана Волошина' == '1057353 - 1057374, <Person> : Максимилиана Волошина'
'1059140 - 1059157, <Org> : дома-музея Бернса' == '1059151 - 1059157, <Person> : Бернса'
'1061997 - 1062021, <Org> : общественные объединения' == '<NULL>'
'1063894 - 1063918, <Org> : епархиальному управлению' == '<NULL>'
'1064874 - 1064884, <Org> : московской' == '<NULL>'
'1066567 - 1066583, <Org> : дома престарелых' == '<NULL>'
'1066586 - 1066593, <Org> : хосписы' == '<NULL>'
'1066618 - 1066621, <Org> : 7x7' == '<NULL>'
'1066616 - 1066623, <Org> : « 7x7 »' == '<NULL>'
'1067667 - 1067670, <Org> : 7x7' == '<NULL>'
'1067665 - 1067672, <Org> : « 7x7 »' == '<NULL>'
'1067866 - 1067875, <Org> : ИТАР-ТАСС' == '1067866 - 1067893, <Person> : ИТАР-ТАСС Александр Антипин'
'1068059 - 1068093, <Org> : пакистанские военно-воздушные силы' == '<NULL>'
'1068565 - 1068592, <Org> : правительственными войсками' == '<NULL>'
'1068692 - 1068718, <Org> : вооруженные силы Пакистана' == '1068709 - 1068718, <Location> : Пакистана'
'1069526 - 1069529, <Org> : 7x7' == '<NULL>'
'1069524 - 1069531, <Org> : « 7x7 »' == '<NULL>'
'1071070 - 1071076, <Org> : группы' == '<NULL>'
'1076322 - 1076328, <Org> : группы' == '<NULL>'
'1076894 - 1076904, <Org> : управления' == '<NULL>'
'1077014 - 1077052, <Org> : организованного преступного сообщества' == '1077003 - 1077052, <Person> : участников организованного преступного сообщества'
'1077566 - 1077579, <Org> : Ифы - Козлова' == '1077565 - 1077580, <Person> : «Ифы - Козлова»'
'1077565 - 1077580, <Org> : «Ифы - Козлова»' == '1077565 - 1077580, <Person> : «Ифы - Козлова»'
'1077546 - 1077580, <Org> : воркутинской банды «Ифы - Козлова»' == '1077565 - 1077580, <Person> : «Ифы - Козлова»'
'1078296 - 1078299, <Org> : 7x7' == '<NULL>'
'1078294 - 1078301, <Org> : « 7x7 »' == '<NULL>'
'1079161 - 1079177, <Org> : интернет-ресурса' == '<NULL>'
'1079831 - 1079842, <Org> : детский сад' == '<NULL>'
'1081831 - 1081838, <Org> : Запад-1' == '1081831 - 1081838, <Location> : Запад-1'
'1081830 - 1081839, <Org> : «Запад-1»' == '1081831 - 1081838, <Location> : Запад-1'
'1082722 - 1082757, <Org> : синодального Информационного отдела' == '1082716 - 1082757, <Person> : глава синодального Информационного отдела'
'1084953 - 1084967, <Org> : руководства РФ' == '1084938 - 1084967, <Person> : представителей руководства РФ'
'1085168 - 1085181, <Org> : Еврокомиссией' == '1085168 - 1085181, <Person> : Еврокомиссией'
'1086504 - 1086517, <Org> : "группе семи"' == '<NULL>'
'1088742 - 1088752, <Org> : NEWSru.com' == '<NULL>'
'1088793 - 1088803, <Org> : NEWSru.com' == '<NULL>'
'292 - 354, <Product> : фотографий полуобнаженной герцогини Кембриджской Кейт Миддлтон' == '303 - 345, <Person> : полуобнаженной герцогини Кембриджской Кейт'
'840 - 885, <Product> : фотографии супруги британского принца Уильяма' == '851 - 885, <Person> : супруги британского принца Уильяма'
'1153 - 1177, <Product> : фотографии Кейт Миддлтон' == '1164 - 1177, <Person> : Кейт Миддлтон'
'1227 - 1248, <Product> : изображения герцогини' == '1239 - 1248, <Person> : герцогини'
'1468 - 1492, <Product> : фотографии Кейт Миддлтон' == '1479 - 1483, <Person> : Кейт'
'1623 - 1629, <Product> : снимки' == '<NULL>'
'2446 - 2456, <Product> : автомобиль' == '<NULL>'
'3709 - 3712, <Product> : дом' == '<NULL>'
'3824 - 3838, <Product> : дом в Провансе' == '3830 - 3838, <Location> : Провансе'
'4983 - 4986, <Product> : Тот' == '<NULL>'
'4982 - 4986, <Product> : «Тот' == '<NULL>'
'4976 - 4986, <Product> : книгу «Тот' == '<NULL>'
'4988 - 5007, <Product> : кто ничего не может' == '<NULL>'
'5009 - 5018, <Product> : отдал все' == '<NULL>'
'5009 - 5019, <Product> : отдал все»' == '<NULL>'
'5241 - 5246, <Product> : книги' == '<NULL>'
'5652 - 5666, <Product> : Звездные карты' == '<NULL>'
'5651 - 5667, <Product> : "Звездные карты"' == '<NULL>'
'5624 - 5667, <Product> : фильме Дэвида Кроненберга.
"Звездные карты"' == '5631 - 5649, <Person> : Дэвида Кроненберга'
'5692 - 5709, <Product> : Maps to the Stars' == '<NULL>'
'5691 - 5710, <Product> : "Maps to the Stars"' == '<NULL>'
'5723 - 5736, <Product> : Звездных карт' == '<NULL>'
'5722 - 5737, <Product> : "Звездных карт"' == '<NULL>'
'5713 - 5737, <Product> : Сценарий "Звездных карт"' == '<NULL>'
'5761 - 5768, <Product> : картине' == '<NULL>'
'5850 - 5859, <Product> : киноленте' == '<NULL>'
'5984 - 6007, <Product> : Оправданная.
жестокость' == '<NULL>'
'5983 - 6008, <Product> : "Оправданная.
жестокость"' == '<NULL>'
'5973 - 6008, <Product> : фильмах - "Оправданная.
жестокость"' == '<NULL>'
'6011 - 6027, <Product> : Порок на экспорт' == '<NULL>'
'6010 - 6028, <Product> : "Порок на экспорт"' == '<NULL>'
'6031 - 6044, <Product> : Опасный метод' == '<NULL>'
'6030 - 6045, <Product> : "Опасный метод"' == '<NULL>'
'6077 - 6087, <Product> : Космополис' == '<NULL>'
'6076 - 6088, <Product> : "Космополис"' == '<NULL>'
'6069 - 6088, <Product> : фильме "Космополис"' == '<NULL>'
'6198 - 6208, <Product> : квадратики' == '<NULL>'
'6212 - 6226, <Product> : одежка вязаная' == '<NULL>'
'6241 - 6248, <Product> : шапочки' == '<NULL>'
'6251 - 6258, <Product> : пинетки' == '<NULL>'
'17993 - 18001, <Product> : ор-тофен' == '<NULL>'
'18003 - 18012, <Product> : ибупрофен' == '<NULL>'
'18014 - 18024, <Product> : диклофенак' == '<NULL>'
'18717 - 18750, <Product> : Sports Illustrated Swimsuit Issue' == '18717 - 18750, <Event> : Sports Illustrated Swimsuit Issue'
'18864 - 18871, <Product> : журнале' == '18864 - 18871, <Org> : журнале'
'19287 - 19293, <Product> : снимки' == '<NULL>'
'19525 - 19531, <Product> : снимки' == '<NULL>'
'20182 - 20203, <Product> : сшитых пасхальных яиц' == '<NULL>'
'20367 - 20374, <Product> : Журналы' == '20367 - 20374, <Org> : Журналы'
'20376 - 20384, <Product> : квадраты' == '<NULL>'
'20386 - 20391, <Product> : спицы' == '<NULL>'
'20394 - 20400, <Product> : крючки' == '<NULL>'
'20518 - 20527, <Product> : пинеточки' == '<NULL>'
'20538 - 20546, <Product> : платьице' == '<NULL>'
'20558 - 20569, <Product> : квадратиков' == '<NULL>'
'20588 - 20593, <Product> : панно' == '<NULL>'
'20622 - 20642, <Product> : МАСТЕР КЛАСС НА ДОМУ' == '20622 - 20628, <Person> : МАСТЕР'
'20616 - 20642, <Product> : серии МАСТЕР КЛАСС НА ДОМУ' == '20622 - 20628, <Person> : МАСТЕР'
'20602 - 20642, <Product> : библиотеку из серии МАСТЕР КЛАСС НА ДОМУ' == '20596 - 20612, <Org> : целую библиотеку'
'20722 - 20727, <Product> : пряжа' == '<NULL>'
'20729 - 20738, <Product> : пинеточки' == '<NULL>'
'20767 - 20773, <Product> : одежда' == '<NULL>'
'20793 - 20803, <Product> : свитерочек' == '<NULL>'
'20822 - 20827, <Product> : книги' == '<NULL>'
'21752 - 21762, <Product> : Citra-solv' == '21752 - 21762, <Org> : Citra-solv'
'21751 - 21763, <Product> : "Citra-solv"' == '21752 - 21762, <Org> : Citra-solv'
'23457 - 23463, <Product> : машина' == '<NULL>'
'23555 - 23561, <Product> : машина' == '<NULL>'
'23587 - 23593, <Product> : машина' == '<NULL>'
'23655 - 23661, <Product> : машина' == '<NULL>'
'23678 - 23684, <Product> : машина' == '<NULL>'
'25187 - 25193, <Product> : журнал' == '25187 - 25193, <Org> : журнал'
'25360 - 25368, <Product> : журналом' == '25360 - 25368, <Org> : журналом'
'25932 - 25943, <Product> : мешок зерна' == '<NULL>'
'26264 - 26275, <Product> : мешок зерна' == '<NULL>'
'26487 - 26510, <Product> : Новые семена для посева' == '26479 - 26511, <Person> : Кавано «Новые семена для посева»'
'26486 - 26511, <Product> : «Новые семена для посева»' == '26479 - 26511, <Person> : Кавано «Новые семена для посева»'
'26465 - 26511, <Product> : книги Брайана Кавано «Новые семена для посева»' == '26471 - 26478, <Person> : Брайана'
'31374 - 31380, <Product> : снимки' == '<NULL>'
'32752 - 32759, <Product> : снимках' == '<NULL>'
'35017 - 35029, <Product> : снимки семьи' == '<NULL>'
'35724 - 35749, <Product> : платье от Dolce & Gabbana' == '35703 - 35730, <Person> : голливудской актрисе платье'
'36410 - 36423, <Product> : Собчак живьем' == '36410 - 36416, <Person> : Собчак'
'36409 - 36424, <Product> : "Собчак живьем"' == '36410 - 36416, <Person> : Собчак'
'36400 - 36424, <Product> : передачи "Собчак живьем"' == '36410 - 36416, <Person> : Собчак'
'42173 - 42188, <Product> : книге Б. Пикуля' == '42182 - 42188, <Person> : Пикуля'
'46494 - 46518, <Product> : Схиархимандрит Христофор' == '46509 - 46518, <Person> : Христофор'
'46493 - 46519, <Product> : «Схиархимандрит Христофор»' == '46509 - 46518, <Person> : Христофор'
'46487 - 46519, <Product> : книги «Схиархимандрит Христофор»' == '46509 - 46518, <Person> : Христофор'
'52515 - 52534, <Product> : Поиск рыбы эхолотом' == '<NULL>'
'52514 - 52535, <Product> : «Поиск рыбы эхолотом»' == '<NULL>'
'52735 - 52767, <Product> : Гидросферный аспект проблемы НЛО' == '52764 - 52767, <Org> : НЛО'
'52734 - 52768, <Product> : «Гидросферный аспект проблемы НЛО»' == '52764 - 52767, <Org> : НЛО'
'52711 - 52768, <Product> : научную работу на тему «Гидросферный аспект проблемы НЛО»' == '52764 - 52767, <Org> : НЛО'
'53535 - 53545, <Product> : фотография' == '<NULL>'
'57040 - 57050, <Product> : излучателя' == '<NULL>'
'60155 - 60168, <Product> : Dirty Laundry' == '<NULL>'
'60154 - 60169, <Product> : "Dirty Laundry"' == '<NULL>'
'60171 - 60184, <Product> : грязное белье' == '<NULL>'
'72244 - 72256, <Product> : портрет отца' == '72252 - 72256, <Person> : отца'
'72452 - 72460, <Product> : портрете' == '<NULL>'
'72771 - 72778, <Product> : портрет' == '<NULL>'
'72878 - 72887, <Product> : портретом' == '<NULL>'
'72923 - 72930, <Product> : портрет' == '<NULL>'
'80347 - 80352, <Product> : фильм' == '<NULL>'
'80518 - 80528, <Product> : фотографии' == '<NULL>'
'81941 - 81947, <Product> : модель' == '<NULL>'
'83746 - 83752, <Product> : номере' == '<NULL>'
'85504 - 85529, <Product> : статье газеты «Ведомости»' == '85511 - 85529, <Org> : газеты «Ведомости»'
