
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'870905 - 870915, <Event> : Дня матери' == '<NULL>'
'963724 - 963740, <Event> : Дня космонавтики' == '<NULL>'
'970231 - 970304, <Event> : Обеспечение техногенно-экологической безопасности в Арктике: пути решения' == '<NULL>'
'970230 - 970305, <Event> : "Обеспечение техногенно-экологической безопасности в Арктике: пути решения"' == '<NULL>'
'970686 - 970702, <Event> : Дня космонавтики' == '<NULL>'
'972931 - 972937, <Event> : Авария' == '<NULL>'
'974473 - 974483, <Event> : катастрофе' == '<NULL>'
'979169 - 979183, <Event> : аннексии Крыма' == '<NULL>'
'997736 - 997741, <Event> : войны' == '<NULL>'
'998246 - 998251, <Event> : войну' == '<NULL>'
'1015015 - 1015020, <Event> : война' == '<NULL>'
'1016887 - 1016928, <Event> : Третий Балтийский форум соотечественников' == '<NULL>'
'1017208 - 1017213, <Event> : форум' == '<NULL>'
'1017801 - 1017842, <Event> : Первый Балтийский форум соотечественников' == '<NULL>'
'1018494 - 1018529, <Event> : Балтийского форума соотечествеников' == '<NULL>'
'1027245 - 1027264, <Event> : Паралимпийские игры' == '<NULL>'
'1038723 - 1038734, <Event> : мероприятии' == '<NULL>'
'1041994 - 1042008, <Event> : Чистый четверг' == '<NULL>'
'1047328 - 1047360, <Event> : Третьего сыктывкарского баркемпа' == '<NULL>'
'1048315 - 1048332, <Event> : Третьего баркемпа' == '<NULL>'
'1048739 - 1048747, <Event> : Баркемпа' == '<NULL>'
'1049021 - 1049028, <Event> : Баркемп' == '<NULL>'
'1049404 - 1049411, <Event> : Баркемп' == '<NULL>'
'1049523 - 1049555, <Event> : Третьего сыктывкарского баркемпа' == '<NULL>'
'1056765 - 1056820, <Event> : Деятельность литературного музея в современных условиях' == '<NULL>'
'1056764 - 1056821, <Event> : «Деятельность литературного музея в современных условиях»' == '<NULL>'
'1056738 - 1056821, <Event> : Международной конференции «Деятельность литературного музея в современных условиях»' == '<NULL>'
'1083847 - 1083862, <Event> : аннексией Крыма' == '<NULL>'
'1083846 - 1083863, <Event> : "аннексией Крыма"' == '<NULL>'
'1897 - 1904, <Location> : Cardiff' == '<NULL>'
'2142 - 2177, <Location> : странах Центральной и Южной Америки' == '<NULL>'
'3548 - 3561, <Location> : Южной Америке' == '<NULL>'
'5295 - 5314, <Location> : стран третьего мира' == '<NULL>'
'18814 - 18824, <Location> : Антарктиде' == '<NULL>'
'40160 - 40165, <Location> : город' == '<NULL>'
'40344 - 40350, <Location> : Москва' == '40342 - 40350, <Person> : А Москва'
'40352 - 40358, <Location> : Москва' == '<NULL>'
'40406 - 40412, <Location> : Москве' == '<NULL>'
'40477 - 40481, <Location> : Туле' == '<NULL>'
'40524 - 40533, <Location> : Скуратово' == '<NULL>'
'40544 - 40549, <Location> : Питер' == '40544 - 40549, <Person> : Питер'
'41078 - 41082, <Location> : Туле' == '<NULL>'
'41344 - 41354, <Location> : Колюпаново' == '<NULL>'
'43128 - 43134, <Location> : Москва' == '<NULL>'
'46940 - 46946, <Location> : Чечней' == '<NULL>'
'47583 - 47588, <Location> : Чечни' == '<NULL>'
'47620 - 47625, <Location> : Чечня' == '<NULL>'
'48514 - 48519, <Location> : Чечне' == '<NULL>'
'48619 - 48630, <Location> : Пелопоннесу' == '<NULL>'
'49751 - 49758, <Location> : Америке' == '<NULL>'
'50311 - 50319, <Location> : Ростовом' == '<NULL>'
'51006 - 51021, <Location> : Красноармейской' == '<NULL>'
'51391 - 51404, <Location> : центре города' == '<NULL>'
'51665 - 51681, <Location> : Зелёного острова' == '<NULL>'
'51684 - 51691, <Location> : Ростове' == '<NULL>'
'52189 - 52195, <Location> : Москву' == '<NULL>'
'52643 - 52646, <Location> : США' == '<NULL>'
'53183 - 53190, <Location> : Ростове' == '<NULL>'
'55009 - 55016, <Location> : Ростова' == '<NULL>'
'54988 - 55016, <Location> : Западном микрорайоне Ростова' == '<NULL>'
'55287 - 55294, <Location> : Ростове' == '<NULL>'
'57124 - 57130, <Location> : Тюмени' == '<NULL>'
'57324 - 57334, <Location> : Ленинграда' == '<NULL>'
'57686 - 57700, <Location> : Финском заливе' == '<NULL>'
'61811 - 61814, <Location> : США' == '<NULL>'
'61830 - 61834, <Location> : СССР' == '61816 - 61834, <Org> : Правительство СССР'
'67610 - 67614, <Location> : Орск' == '<NULL>'
'68994 - 69007, <Location> : город Щелково' == '<NULL>'
'69055 - 69062, <Location> : Щелково' == '<NULL>'
'70387 - 70397, <Location> : Оренбургом' == '<NULL>'
'70471 - 70479, <Location> : Киржачом' == '<NULL>'
'70483 - 70503, <Location> : Владимирской области' == '<NULL>'
'71135 - 71141, <Location> : Кавказ' == '<NULL>'
'71201 - 71205, <Location> : Крым' == '<NULL>'
'71344 - 71360, <Location> : Звездном городке' == '<NULL>'
'71916 - 71924, <Location> : Аэропорт' == '71915 - 71925, <Org> : «Аэропорт»'
'71915 - 71925, <Location> : «Аэропорт»' == '71915 - 71925, <Org> : «Аэропорт»'
'71909 - 71925, <Location> : метро «Аэропорт»' == '71915 - 71925, <Org> : «Аэропорт»'
'77912 - 77916, <Location> : Союз' == '<NULL>'
'78487 - 78503, <Location> : Звездный городок' == '<NULL>'
'80168 - 80185, <Location> : Аллее космонавтов' == '<NULL>'
'81067 - 81079, <Location> : центр города' == '<NULL>'
'81148 - 81161, <Location> : центре города' == '<NULL>'
'81179 - 81193, <Location> : районе вокзала' == '<NULL>'
'83968 - 83984, <Location> : Беловежской пуще' == '<NULL>'
'83996 - 84001, <Location> : РСФСР' == '<NULL>'
'84026 - 84033, <Location> : Украины' == '<NULL>'
'85239 - 85243, <Location> : СССР' == '<NULL>'
'85834 - 85839, <Location> : Союза' == '<NULL>'
'86042 - 86047, <Location> : Союза' == '<NULL>'
'86846 - 86851, <Location> : Союза' == '<NULL>'
'86918 - 86923, <Location> : Союза' == '<NULL>'
'87396 - 87401, <Location> : Союза' == '<NULL>'
'87722 - 87727, <Location> : РСФСР' == '<NULL>'
'87729 - 87733, <Location> : УССР' == '<NULL>'
'87736 - 87740, <Location> : БССР' == '<NULL>'
'87759 - 87764, <Location> : Союза' == '<NULL>'
'87834 - 87856, <Location> : Закавказская Федерация' == '87834 - 87856, <Org> : Закавказская Федерация'
'88134 - 88148, <Location> : Советский Союз' == '<NULL>'
'88297 - 88301, <Location> : СССР' == '<NULL>'
'89092 - 89096, <Location> : СССР' == '<NULL>'
'89198 - 89202, <Location> : СССР' == '<NULL>'
'89317 - 89333, <Location> : Советского Союза' == '<NULL>'
'90257 - 90261, <Location> : Союз' == '<NULL>'
'92467 - 92471, <Location> : СССР' == '<NULL>'
'92500 - 92507, <Location> : Западом' == '<NULL>'
'94059 - 94066, <Location> : Карабах' == '<NULL>'
'94068 - 94074, <Location> : Осетия' == '<NULL>'
'94076 - 94084, <Location> : Молдавия' == '<NULL>'
'94086 - 94092, <Location> : Кавказ' == '<NULL>'
'94165 - 94181, <Location> : Советского Союза' == '<NULL>'
'94434 - 94438, <Location> : СССР' == '<NULL>'
'94566 - 94570, <Location> : СССР' == '<NULL>'
'94951 - 94955, <Location> : СССР' == '<NULL>'
'95137 - 95141, <Location> : СССР' == '<NULL>'
'100891 - 100905, <Location> : Печорском море' == '<NULL>'
'101026 - 101033, <Location> : Арктике' == '<NULL>'
'101158 - 101172, <Location> : Кольский залив' == '<NULL>'
'101250 - 101259, <Location> : Мурманска' == '<NULL>'
'102618 - 102631, <Location> : Академгородка' == '<NULL>'
'103367 - 103380, <Location> : Академгородка' == '<NULL>'
'103644 - 103656, <Location> : Новосибирске' == '<NULL>'
'106869 - 106881, <Location> : Новосибирске' == '<NULL>'
'107741 - 107753, <Location> : Новосибирска' == '107729 - 107753, <Org> : Прокуратура Новосибирска'
'109393 - 109399, <Location> : Москве' == '<NULL>'
'110519 - 110525, <Location> : Москве' == '<NULL>'
'111707 - 111717, <Location> : Петербурге' == '<NULL>'
'112429 - 112437, <Location> : Болотной' == '<NULL>'
'112443 - 112451, <Location> : Сахарова' == '112443 - 112451, <Person> : Сахарова'
'112615 - 112625, <Location> : Медведково' == '<NULL>'
'112631 - 112640, <Location> : Алтуфьево' == '<NULL>'
'114986 - 114992, <Location> : Эрэфии' == '<NULL>'
'115161 - 115167, <Location> : Совком' == '<NULL>'
'115654 - 115660, <Location> : Москва' == '<NULL>'
'115838 - 115843, <Location> : Совка' == '<NULL>'
'118716 - 118722, <Location> : эРэФии' == '<NULL>'
'120448 - 120456, <Location> : Бирюлёво' == '<NULL>'
'121464 - 121470, <Location> : Европа' == '<NULL>'
'122139 - 122146, <Location> : Кавказа' == '<NULL>'
'122926 - 122932, <Location> : Москве' == '<NULL>'
'125868 - 125881, <Location> : Екатеринбурга' == '125845 - 125881, <Org> : Ленинский районный суд Екатеринбурга'
'132119 - 132123, <Location> : СССР' == '<NULL>'
'137087 - 137102, <Location> : Западной Европы' == '<NULL>'
'137254 - 137260, <Location> : Москва' == '<NULL>'
'137464 - 137475, <Location> : Ставрополья' == '137452 - 137475, <Org> : Прокуратура Ставрополья'
'137533 - 137553, <Location> : Ставропольского края' == '137521 - 137553, <Org> : Прокуратура Ставропольского края'
'137771 - 137775, <Location> : края' == '<NULL>'
'138088 - 138099, <Location> : Ставрополья' == '<NULL>'
'138719 - 138730, <Location> : Ставрополья' == '<NULL>'
'141252 - 141258, <Location> : Женеву' == '141252 - 141258, <Person> : Женеву'
'142643 - 142660, <Location> : Большая Татарская' == '142622 - 142663, <Org> : Замоскворецком суде (Большая Татарская, 1'
'144828 - 144836, <Location> : Бирюлева' == '<NULL>'
'144952 - 144961, <Location> : Бирюлевым' == '144952 - 144961, <Org> : Бирюлевым'
'145306 - 145314, <Location> : Бирюлево' == '<NULL>'
'146372 - 146380, <Location> : Бирюлево' == '<NULL>'
'147405 - 147413, <Location> : Бирюлево' == '<NULL>'
'147912 - 147916, <Location> : МКАД' == '<NULL>'
'148559 - 148567, <Location> : Бирюлево' == '<NULL>'
'150002 - 150010, <Location> : Бирюлево' == '<NULL>'
'150772 - 150780, <Location> : Бирюлево' == '<NULL>'
'151786 - 151794, <Location> : Бирюлево' == '<NULL>'
'157015 - 157021, <Location> : Рязани' == '<NULL>'
'157448 - 157466, <Location> : Асгарде Даарийском' == '<NULL>'
'158500 - 158515, <Location> : Санкт-Петербург' == '<NULL>'
'160266 - 160271, <Location> : Земли' == '<NULL>'
'160533 - 160538, <Location> : Земле' == '<NULL>'
'160946 - 160961, <Location> : Асгард Ирийский' == '<NULL>'
'161066 - 161083, <Location> : Асгарда Ирийского' == '<NULL>'
'163377 - 163394, <Location> : Самарская область' == '<NULL>'
'164126 - 164144, <Location> : Брестской крепости' == '164126 - 164144, <Org> : Брестской крепости'
'164629 - 164647, <Location> : Брестской крепости' == '<NULL>'
'168677 - 168685, <Location> : Бирюлёво' == '<NULL>'
'169571 - 169584, <Location> : Марсовом поле' == '<NULL>'
'179507 - 179513, <Location> : России' == '<NULL>'
'180359 - 180366, <Location> : Украина' == '<NULL>'
'180728 - 180731, <Location> : США' == '<NULL>'
'180734 - 180736, <Location> : ЕС' == '180734 - 180736, <Org> : ЕС'
'181105 - 181112, <Location> : Украины' == '<NULL>'
'187308 - 187328, <Location> : Российской Федерации' == '<NULL>'
'187716 - 187722, <Location> : России' == '<NULL>'
'188250 - 188256, <Location> : России' == '<NULL>'
'198398 - 198404, <Location> : России' == '<NULL>'
'202179 - 202182, <Location> : США' == '<NULL>'
'202916 - 202918, <Location> : РФ' == '<NULL>'
'203196 - 203202, <Location> : России' == '<NULL>'
'203364 - 203366, <Location> : РФ' == '<NULL>'
'203624 - 203631, <Location> : Америку' == '<NULL>'
'203634 - 203642, <Location> : Евросоюз' == '<NULL>'
'203718 - 203722, <Location> : Руси' == '<NULL>'
'203951 - 203958, <Location> : Кавказа' == '<NULL>'
'203961 - 203973, <Location> : Средней Азии' == '<NULL>'
'203989 - 203995, <Location> : России' == '<NULL>'
'204248 - 204254, <Location> : России' == '<NULL>'
'204660 - 204666, <Location> : России' == '<NULL>'
'205960 - 205975, <Location> : Западной Сибири' == '<NULL>'
'206517 - 206524, <Location> : Россией' == '<NULL>'
'206906 - 206921, <Location> : Северный Кавказ' == '<NULL>'
'207412 - 207417, <Location> : Чечни' == '<NULL>'
'207493 - 207499, <Location> : Россию' == '<NULL>'
'207723 - 207739, <Location> : Северном Кавказе' == '<NULL>'
'208183 - 208190, <Location> : Россией' == '<NULL>'
'208873 - 208879, <Location> : России' == '<NULL>'
'208884 - 208888, <Location> : СССР' == '<NULL>'
'209034 - 209040, <Location> : России' == '<NULL>'
'209075 - 209081, <Location> : Россия' == '<NULL>'
'209223 - 209229, <Location> : Россия' == '<NULL>'
'210260 - 210264, <Location> : Руси' == '<NULL>'
'210709 - 210715, <Location> : России' == '<NULL>'
'211791 - 211795, <Location> : Русь' == '<NULL>'
'211938 - 211943, <Location> : Русью' == '<NULL>'
'213702 - 213708, <Location> : России' == '<NULL>'
'213865 - 213871, <Location> : Россия' == '<NULL>'
'214066 - 214072, <Location> : России' == '<NULL>'
'214618 - 214620, <Location> : РФ' == '<NULL>'
'215262 - 215282, <Location> : Российской Федерации' == '<NULL>'
'215381 - 215401, <Location> : Российской Федерации' == '<NULL>'
'216211 - 216231, <Location> : Российской Федерации' == '<NULL>'
'216382 - 216402, <Location> : Российской Федерации' == '<NULL>'
'216914 - 216934, <Location> : Российской Федерации' == '<NULL>'
'217032 - 217034, <Location> : РФ' == '<NULL>'
'217087 - 217107, <Location> : Российской Федерации' == '<NULL>'
'217659 - 217665, <Location> : России' == '<NULL>'
'217864 - 217866, <Location> : РФ' == '<NULL>'
'217946 - 217948, <Location> : РФ' == '<NULL>'
'218179 - 218181, <Location> : РФ' == '<NULL>'
'218490 - 218492, <Location> : РФ' == '<NULL>'
'218614 - 218616, <Location> : РФ' == '<NULL>'
'219491 - 219493, <Location> : РФ' == '<NULL>'
'219925 - 219927, <Location> : РФ' == '<NULL>'
'220233 - 220239, <Location> : России' == '<NULL>'
'220485 - 220487, <Location> : РФ' == '<NULL>'
'221368 - 221374, <Location> : России' == '<NULL>'
'221598 - 221604, <Location> : Россия' == '<NULL>'
'221805 - 221811, <Location> : России' == '221778 - 221811, <Org> : стратегических предприятий России'
'221972 - 221978, <Location> : России' == '<NULL>'
'222541 - 222547, <Location> : России' == '<NULL>'
'222644 - 222650, <Location> : России' == '<NULL>'
'223254 - 223260, <Location> : России' == '223231 - 223260, <Org> : социальных учреждениях России'
'223507 - 223513, <Location> : России' == '<NULL>'
'223715 - 223721, <Location> : России' == '<NULL>'
'223823 - 223829, <Location> : России' == '<NULL>'
'223939 - 223945, <Location> : России' == '<NULL>'
'224588 - 224594, <Location> : России' == '<NULL>'
'224782 - 224784, <Location> : ЕС' == '<NULL>'
'224797 - 224803, <Location> : России' == '<NULL>'
'224826 - 224832, <Location> : России' == '<NULL>'
'225024 - 225030, <Location> : России' == '<NULL>'
'225251 - 225257, <Location> : Россия' == '<NULL>'
'225519 - 225525, <Location> : России' == '<NULL>'
'225741 - 225746, <Location> : Запад' == '<NULL>'
'225854 - 225860, <Location> : России' == '<NULL>'
'226078 - 226083, <Location> : Запад' == '<NULL>'
'226153 - 226159, <Location> : России' == '226136 - 226159, <Org> : крупные компании России'
'226203 - 226209, <Location> : Западе' == '<NULL>'
'226394 - 226400, <Location> : Западе' == '<NULL>'
'226482 - 226488, <Location> : Западе' == '<NULL>'
'226521 - 226527, <Location> : России' == '226512 - 226527, <Org> : компании России'
'226893 - 226899, <Location> : России' == '<NULL>'
'226954 - 226960, <Location> : России' == '<NULL>'
'227015 - 227021, <Location> : Запада' == '<NULL>'
'227025 - 227030, <Location> : Запад' == '<NULL>'
'228457 - 228463, <Location> : России' == '<NULL>'
'229153 - 229159, <Location> : России' == '<NULL>'
'229490 - 229496, <Location> : России' == '<NULL>'
'230870 - 230876, <Location> : России' == '<NULL>'
'235246 - 235252, <Location> : России' == '<NULL>'
'236705 - 236711, <Location> : России' == '<NULL>'
'237701 - 237707, <Location> : России' == '<NULL>'
'240289 - 240295, <Location> : России' == '<NULL>'
'240336 - 240342, <Location> : России' == '<NULL>'
'240585 - 240591, <Location> : России' == '<NULL>'
'240811 - 240817, <Location> : России' == '<NULL>'
'241471 - 241479, <Location> : Еврозоны' == '241471 - 241479, <Org> : Еврозоны'
'247548 - 247551, <Location> : США' == '<NULL>'
'257977 - 257983, <Location> : Москвы' == '<NULL>'
'258074 - 258079, <Location> : Корея' == '<NULL>'
'261644 - 261650, <Location> : России' == '<NULL>'
'263821 - 263828, <Location> : Планету' == '<NULL>'
'263933 - 263940, <Location> : Планету' == '<NULL>'
'264054 - 264061, <Location> : Планете' == '<NULL>'
'264766 - 264770, <Location> : Тюсю' == '<NULL>'
'264785 - 264792, <Location> : Чхунджу' == '<NULL>'
'265861 - 265869, <Location> : Планетой' == '<NULL>'
'271904 - 271911, <Location> : Донецка' == '<NULL>'
'271998 - 272005, <Location> : Украине' == '<NULL>'
'272423 - 272431, <Location> : Донбасса' == '<NULL>'
'272535 - 272542, <Location> : Донбасс' == '<NULL>'
'272704 - 272711, <Location> : Украины' == '<NULL>'
'273682 - 273689, <Location> : Украины' == '<NULL>'
'273778 - 273785, <Location> : Украины' == '<NULL>'
'273982 - 273989, <Location> : Украины' == '<NULL>'
'274079 - 274086, <Location> : Украине' == '<NULL>'
'274099 - 274106, <Location> : Украины' == '<NULL>'
'274192 - 274199, <Location> : регионе' == '<NULL>'
'274204 - 274211, <Location> : Украине' == '<NULL>'
'274568 - 274575, <Location> : Украины' == '<NULL>'
'274685 - 274701, <Location> : Юзовском участке' == '<NULL>'
'274731 - 274739, <Location> : Донецкой' == '<NULL>'
'274742 - 274762, <Location> : Харьковской областей' == '<NULL>'
'274763 - 274770, <Location> : Украины' == '<NULL>'
'274841 - 274848, <Location> : Украины' == '<NULL>'
'274914 - 274921, <Location> : Украине' == '<NULL>'
'274965 - 274972, <Location> : Украина' == '<NULL>'
'275427 - 275434, <Location> : Украине' == '<NULL>'
'275475 - 275481, <Location> : Москве' == '<NULL>'
'275732 - 275740, <Location> : Славянск' == '<NULL>'
'275751 - 275759, <Location> : Славянск' == '<NULL>'
'275769 - 275775, <Location> : Одесса' == '<NULL>'
'275787 - 275793, <Location> : Одесса' == '<NULL>'
'275802 - 275808, <Location> : Одесса' == '<NULL>'
'275819 - 275825, <Location> : Одесса' == '<NULL>'
'276266 - 276272, <Location> : Давосе' == '<NULL>'
'276296 - 276303, <Location> : Украины' == '<NULL>'
'276554 - 276570, <Location> : Юзовском участке' == '<NULL>'
'276573 - 276584, <Location> : Харьковской' == '<NULL>'
'276587 - 276604, <Location> : Донецкой областях' == '<NULL>'
'277141 - 277152, <Location> : Святогорску' == '<NULL>'
'277320 - 277329, <Location> : Львовщина' == '<NULL>'
'277332 - 277361, <Location> : прибрежный шельф Черного моря' == '<NULL>'
'278374 - 278383, <Location> : Славянска' == '<NULL>'
'278479 - 278488, <Location> : Славянска' == '<NULL>'
'279049 - 279057, <Location> : Яремовка' == '<NULL>'
'279173 - 279176, <Location> : США' == '<NULL>'
'280464 - 280476, <Location> : Пенсильвании' == '<NULL>'
'280826 - 280842, <Location> : Юзовском участке' == '<NULL>'
'280881 - 280900, <Location> : Черноморском шельфе' == '<NULL>'
'281336 - 281342, <Location> : Одесса' == '<NULL>'
'281511 - 281519, <Location> : Славянск' == '<NULL>'
'281568 - 281576, <Location> : Славянск' == '<NULL>'
'282078 - 282084, <Location> : Сибири' == '<NULL>'
'282093 - 282099, <Location> : москвы' == '<NULL>'
'282134 - 282141, <Location> : Украине' == '<NULL>'
'282688 - 282695, <Location> : Украине' == '<NULL>'
'282794 - 282801, <Location> : Украины' == '<NULL>'
'282862 - 282868, <Location> : Москвы' == '<NULL>'
'283455 - 283461, <Location> : России' == '<NULL>'
'283521 - 283540, <Location> : Воронежской области' == '<NULL>'
'284122 - 284128, <Location> : рассия' == '<NULL>'
'284131 - 284138, <Location> : украина' == '<NULL>'
'284283 - 284290, <Location> : Украины' == '<NULL>'
'284766 - 284773, <Location> : Украины' == '<NULL>'
'285017 - 285024, <Location> : Украины' == '<NULL>'
'285165 - 285171, <Location> : России' == '<NULL>'
'285174 - 285182, <Location> : Германии' == '<NULL>'
'285562 - 285569, <Location> : Украине' == '<NULL>'
'285794 - 285813, <Location> : Воронежской области' == '<NULL>'
'286114 - 286120, <Location> : России' == '<NULL>'
'286576 - 286580, <Location> : Киев' == '<NULL>'
'287057 - 287077, <Location> : Российской Федерации' == '287039 - 287077, <Org> : налоговых органов Российской Федерации'
'287432 - 287453, <Location> : Архангельской области' == '<NULL>'
'287611 - 287629, <Location> : Приморского района' == '<NULL>'
'288156 - 288174, <Location> : Приморского района' == '<NULL>'
'288364 - 288370, <Location> : России' == '<NULL>'
'288374 - 288395, <Location> : Архангельской области' == '<NULL>'
'289475 - 289493, <Location> : Приморского района' == '<NULL>'
'289995 - 290013, <Location> : Приморского района' == '<NULL>'
'290253 - 290274, <Location> : Архангельской области' == '<NULL>'
'291282 - 291290, <Location> : Приморья' == '<NULL>'
'291905 - 291909, <Location> : СЗФО' == '<NULL>'
'292018 - 292037, <Location> : Северо-Запад России' == '<NULL>'
'292261 - 292271, <Location> : Ленобласти' == '<NULL>'
'292397 - 292403, <Location> : России' == '<NULL>'
'292997 - 293009, <Location> : Ненецкого АО' == '<NULL>'
'293681 - 293688, <Location> : Арктике' == '<NULL>'
'293715 - 293726, <Location> : Ненецком АО' == '<NULL>'
'293762 - 293776, <Location> : Крайнем Севере' == '<NULL>'
'293798 - 293810, <Location> : Ненецкого АО' == '<NULL>'
'293931 - 293943, <Location> : Ненецкого АО' == '293931 - 293943, <Org> : Ненецкого АО'
'294099 - 294110, <Location> : Ненецком АО' == '<NULL>'
'294152 - 294159, <Location> : Арктики' == '<NULL>'
'294231 - 294243, <Location> : Ненецкого АО' == '<NULL>'
'294311 - 294323, <Location> : Ненецкого АО' == '<NULL>'
'294464 - 294471, <Location> : Арктике' == '<NULL>'
'294905 - 294917, <Location> : Ненецкого АО' == '<NULL>'
'295139 - 295154, <Location> : Крайнего Севера' == '<NULL>'
'295623 - 295630, <Location> : Арктики' == '<NULL>'
'295885 - 295896, <Location> : Ненецком АО' == '<NULL>'
'296202 - 296212, <Location> : Ленобласти' == '<NULL>'
'296257 - 296277, <Location> : Северо-Запада России' == '<NULL>'
'296419 - 296429, <Location> : Петербурге' == '<NULL>'
'296534 - 296547, <Location> : Северо-Запада' == '<NULL>'
'296709 - 296719, <Location> : Петербурге' == '<NULL>'
'296767 - 296774, <Location> : Арктика' == '<NULL>'
'297998 - 298009, <Location> : Ненецком АО' == '<NULL>'
'298390 - 298395, <Location> : Крыму' == '<NULL>'
'298667 - 298673, <Location> : России' == '<NULL>'
'299749 - 299753, <Location> : СЗФО' == '<NULL>'
'299862 - 299881, <Location> : Северо-Запад России' == '<NULL>'
'300440 - 300446, <Location> : России' == '<NULL>'
'300804 - 300810, <Location> : Москве' == '<NULL>'
'300812 - 300828, <Location> : Санкт-Петербурге' == '<NULL>'
'300831 - 300842, <Location> : Севастополе' == '<NULL>'
'301220 - 301232, <Location> : Архангельске' == '<NULL>'
'301590 - 301611, <Location> : Архангельской области' == '<NULL>'
'301676 - 301697, <Location> : Архангельской области' == '<NULL>'
'301795 - 301816, <Location> : Архангельской области' == '<NULL>'
'302301 - 302313, <Location> : Ненецкого АО' == '<NULL>'
'302451 - 302472, <Location> : Архангельской области' == '<NULL>'
'302605 - 302612, <Location> : Арктике' == '<NULL>'
'303212 - 303224, <Location> : Ненецкого АО' == '<NULL>'
'303902 - 303912, <Location> : Ленобласти' == '<NULL>'
'304074 - 304081, <Location> : Арктики' == '<NULL>'
'304514 - 304526, <Location> : Архангельске' == '304505 - 304526, <Org> : мечети в Архангельске'
'304885 - 304895, <Location> : Ленобласти' == '<NULL>'
'305192 - 305205, <Location> : Северо-Запада' == '<NULL>'
'305289 - 305310, <Location> : Архангельской области' == '<NULL>'
'305521 - 305528, <Location> : Арктика' == '<NULL>'
'305577 - 305598, <Location> : Арханегльской области' == '305556 - 305598, <Org> : крупного предприятия Арханегльской области'
'305916 - 305937, <Location> : Архангельской области' == '<NULL>'
'306123 - 306144, <Location> : Архангельской области' == '<NULL>'
'309490 - 309495, <Location> : Дьёре' == '<NULL>'
'313394 - 313415, <Location> : Архангельской области' == '313377 - 313415, <Org> : Отделение ПФР по Архангельской области'
'314542 - 314560, <Location> : Приморского района' == '<NULL>'
'314743 - 314761, <Location> : Приморского района' == '<NULL>'
'315288 - 315306, <Location> : Приморского района' == '<NULL>'
'315453 - 315471, <Location> : Приморского района' == '315424 - 315471, <Org> : Отдел надзорной деятельности Приморского района'
'315506 - 315527, <Location> : Архангельской области' == '<NULL>'
'315626 - 315667, <Location> : муниципальных образований «Лисестровское»' == '<NULL>'
'315670 - 315679, <Location> : «Уемское»' == '<NULL>'
'316314 - 316327, <Location> : с. Заостровье' == '<NULL>'
'316607 - 316625, <Location> : Приморского района' == '<NULL>'
'317127 - 317145, <Location> : Приморского района' == '<NULL>'
'317176 - 317194, <Location> : Приморского района' == '317147 - 317198, <Org> : Отдел надзорной деятельности Приморского района УНД'
'317233 - 317254, <Location> : Архангельской области' == '<NULL>'
'317292 - 317310, <Location> : Приморского района' == '<NULL>'
'317385 - 317406, <Location> : Архангельской области' == '<NULL>'
'318414 - 318422, <Location> : Приморья' == '<NULL>'
'318796 - 318814, <Location> : Пресненском районе' == '<NULL>'
'319180 - 319188, <Location> : Гагаузия' == '<NULL>'
'319267 - 319275, <Location> : Гагаузия' == '<NULL>'
'319765 - 319773, <Location> : Гагаузию' == '<NULL>'
'320422 - 320428, <Location> : Москве' == '<NULL>'
'320668 - 320674, <Location> : Москве' == '<NULL>'
'320895 - 320901, <Location> : Москве' == '<NULL>'
'321097 - 321103, <Location> : Москве' == '<NULL>'
'321237 - 321243, <Location> : Москве' == '<NULL>'
'322620 - 322628, <Location> : Гагаузии' == '<NULL>'
'323713 - 323719, <Location> : Восток' == '<NULL>'
'323971 - 323978, <Location> : Комрате' == '<NULL>'
'324107 - 324115, <Location> : Гагаузии' == '<NULL>'
'324454 - 324460, <Location> : Москве' == '<NULL>'
'324526 - 324534, <Location> : Гагаузии' == '<NULL>'
'324922 - 324930, <Location> : Гагаузии' == '<NULL>'
'325004 - 325010, <Location> : Комрат' == '<NULL>'
'325194 - 325202, <Location> : Гагаузия' == '<NULL>'
'325579 - 325586, <Location> : Румынии' == '<NULL>'
'326133 - 326139, <Location> : Москву' == '<NULL>'
'326141 - 326147, <Location> : Москва' == '<NULL>'
'326159 - 326165, <Location> : Москва' == '<NULL>'
'326293 - 326301, <Location> : Гагаузию' == '<NULL>'
'326366 - 326374, <Location> : Гагаузии' == '<NULL>'
'326482 - 326490, <Location> : Гагаузии' == '<NULL>'
'326997 - 327005, <Location> : Гагаузии' == '<NULL>'
'327087 - 327095, <Location> : Гагаузии' == '<NULL>'
'327704 - 327706, <Location> : РМ' == '<NULL>'
'327752 - 327755, <Location> : АТО' == '<NULL>'
'327788 - 327795, <Location> : Комрате' == '<NULL>'
'327901 - 327904, <Location> : АТО' == '<NULL>'
'328332 - 328340, <Location> : Гагаузии' == '<NULL>'
'328646 - 328653, <Location> : Комрате' == '<NULL>'
'328787 - 328794, <Location> : Комрате' == '<NULL>'
'328846 - 328853, <Location> : Доброва' == '<NULL>'
'329105 - 329113, <Location> : Гагаузии' == '<NULL>'
'329360 - 329378, <Location> : Республики Молдова' == '<NULL>'
'329410 - 329418, <Location> : Кишинева' == '<NULL>'
'329641 - 329661, <Location> : Гагаузская автономия' == '<NULL>'
