
#####################################################################################################
###################################MATCHES###########################################################
#####################################################################################################
201 - 215, <Person>
'608693 - 608710, <Location> : Приморском районе' == '<NULL>'
'608727 - 608749, <Location> : Шуваловского проспекта' == '<NULL>'
'608752 - 608770, <Location> : проспекта Королева' == '<NULL>'
'608868 - 608878, <Location> : Петербурге' == '<NULL>'
'609235 - 609257, <Location> : Октябрьской набережной' == '<NULL>'
'609627 - 609643, <Location> : Пулковское шоссе' == '<NULL>'
'610133 - 610142, <Location> : Волгоград' == '<NULL>'
'610893 - 610903, <Location> : Волгограде' == '<NULL>'
'611280 - 611290, <Location> : Московской' == '<NULL>'
'611682 - 611688, <Location> : Москве' == '<NULL>'
'611772 - 611786, <Location> : районе Капотня' == '<NULL>'
'616407 - 616413, <Location> : Москве' == '<NULL>'
'616730 - 616736, <Location> : Москве' == '<NULL>'
'616802 - 616817, <Location> : Малой Дмитровке' == '<NULL>'
'621120 - 621126, <Location> : Москве' == '<NULL>'
'633892 - 633898, <Location> : Москве' == '<NULL>'
'634553 - 634559, <Location> : России' == '<NULL>'
'635125 - 635140, <Location> : Северный Кавказ' == '<NULL>'
'635418 - 635423, <Location> : Чечне' == '<NULL>'
'635937 - 635944, <Location> : Кавказе' == '<NULL>'
'636012 - 636017, <Location> : Чечне' == '<NULL>'
'636060 - 636065, <Location> : Чечня' == '<NULL>'
'636086 - 636092, <Location> : России' == '<NULL>'
'636138 - 636143, <Location> : Чечня' == '<NULL>'
'636255 - 636261, <Location> : Россию' == '<NULL>'
'636913 - 636919, <Location> : России' == '<NULL>'
'637041 - 637047, <Location> : России' == '<NULL>'
'639067 - 639073, <Location> : России' == '<NULL>'
'639480 - 639486, <Location> : Москвы' == '<NULL>'
'639746 - 639748, <Location> : РФ' == '<NULL>'
'640552 - 640568, <Location> : Санкт-Петербурге' == '<NULL>'
'643495 - 643501, <Location> : России' == '<NULL>'
'643516 - 643520, <Location> : Коми' == '<NULL>'
'649591 - 649599, <Location> : Химграде' == '649591 - 649599, <Org> : Химграде'
'670508 - 670513, <Location> : Перми' == '<NULL>'
'671963 - 671969, <Location> : Казани' == '<NULL>'
'674202 - 674208, <Location> : Европы' == '<NULL>'
'687716 - 687720, <Location> : Туве' == '<NULL>'
'688076 - 688095, <Location> : посёлке Усть-Абакан' == '<NULL>'
'688310 - 688339, <Location> : Приволжский федеральный округ' == '<NULL>'
'688353 - 688361, <Location> : Башкирии' == '<NULL>'
'689153 - 689161, <Location> : Мордовии' == '<NULL>'
'689413 - 689445, <Location> : столица республики город Саранск' == '<NULL>'
'689472 - 689488, <Location> : Нижнем Новгороде' == '<NULL>'
'689880 - 689891, <Location> : Соль-Илецке' == '<NULL>'
'690227 - 690245, <Location> : Пензенской области' == '<NULL>'
'690794 - 690800, <Location> : Польшу' == '<NULL>'
'690916 - 690933, <Location> : Самарской области' == '<NULL>'
'691285 - 691304, <Location> : Саратовской области' == '<NULL>'
'691538 - 691547, <Location> : Татарстан' == '<NULL>'
'691609 - 691619, <Location> : Татарстане' == '<NULL>'
'691966 - 691974, <Location> : Удмуртии' == '<NULL>'
'692296 - 692315, <Location> : Ульяновская область' == '<NULL>'
'692656 - 692663, <Location> : Чувашия' == '<NULL>'
'693075 - 693096, <Location> : Архангельской области' == '<NULL>'
'693675 - 693682, <Location> : Вологде' == '<NULL>'
'693697 - 693720, <Location> : Калининградская область' == '<NULL>'
'693729 - 693752, <Location> : Калининградской области' == '<NULL>'
'693884 - 693913, <Location> : западного российского региона' == '<NULL>'
'693926 - 693933, <Location> : Карелии' == '<NULL>'
'694237 - 694241, <Location> : Коми' == '<NULL>'
'694245 - 694249, <Location> : Коми' == '<NULL>'
'694580 - 694601, <Location> : Ленинградская область' == '<NULL>'
'694613 - 694623, <Location> : Ленобласти' == '<NULL>'
'695244 - 695254, <Location> : Сыктывкара' == '<NULL>'
'695605 - 695625, <Location> : Новгородской области' == '<NULL>'
'695876 - 695893, <Location> : Псковская область' == '<NULL>'
'696619 - 696627, <Location> : Дагестан' == '<NULL>'
'696647 - 696666, <Location> : Республики Дагестан' == '<NULL>'
'697145 - 697166, <Location> : Республикой Ингушетия' == '<NULL>'
'697169 - 697190, <Location> : Чеченской Республикой' == '<NULL>'
'697192 - 697210, <Location> : Кабардино-Балкария' == '<NULL>'
'697428 - 697443, <Location> : Северный Кавказ' == '<NULL>'
'697452 - 697470, <Location> : Кабардино-Балкарию' == '<NULL>'
'697732 - 697765, <Location> : Республике Северная Осетия-Алания' == '<NULL>'
'697992 - 698003, <Location> : Ставрополье' == '<NULL>'
'698268 - 698273, <Location> : Чечни' == '<NULL>'
'698275 - 698280, <Location> : Чечня' == '<NULL>'
'698292 - 698297, <Location> : Чечни' == '<NULL>'
'698493 - 698498, <Location> : Чечни' == '<NULL>'
'699049 - 699062, <Location> : Первоуральске' == '<NULL>'
'699302 - 699319, <Location> : Тюменской области' == '<NULL>'
'699966 - 699970, <Location> : Югры' == '<NULL>'
'700630 - 700650, <Location> : Белгородскую область' == '<NULL>'
'701091 - 701107, <Location> : Брянской области' == '<NULL>'
'701157 - 701177, <Location> : Владимирской области' == '<NULL>'
'702057 - 702074, <Location> : Калужской области' == '<NULL>'
'702626 - 702641, <Location> : Курская область' == '<NULL>'
'703351 - 703369, <Location> : Московская область' == '<NULL>'
'703740 - 703757, <Location> : Орловской области' == '<NULL>'
'704669 - 704687, <Location> : Тамбовской области' == '<NULL>'
'704909 - 704919, <Location> : Тамбовщине' == '<NULL>'
'705168 - 705184, <Location> : Тульской области' == '<NULL>'
'705440 - 705449, <Location> : Ярославля' == '<NULL>'
'705749 - 705755, <Location> : Адыгея' == '<NULL>'
'705764 - 705770, <Location> : Адыгеи' == '<NULL>'
'706501 - 706520, <Location> : Челябинская область' == '<NULL>'
'706524 - 706527, <Location> : Аше' == '<NULL>'
'706616 - 706622, <Location> : города' == '<NULL>'
'706880 - 706885, <Location> : улице' == '<NULL>'
'706928 - 706932, <Location> : Югры' == '<NULL>'
'707248 - 707253, <Location> : Ямале' == '<NULL>'
'707291 - 707298, <Location> : Арктики' == '<NULL>'
'707392 - 707399, <Location> : Арктике' == '<NULL>'
'707592 - 707612, <Location> : Белгородскую область' == '<NULL>'
'708053 - 708069, <Location> : Брянской области' == '<NULL>'
'708119 - 708139, <Location> : Владимирской области' == '<NULL>'
'708432 - 708451, <Location> : Воронежской области' == '<NULL>'
'709019 - 709036, <Location> : Калужской области' == '<NULL>'
'709343 - 709350, <Location> : области' == '<NULL>'
'709588 - 709603, <Location> : Курская область' == '<NULL>'
'709616 - 709631, <Location> : Курской области' == '<NULL>'
'710032 - 710038, <Location> : Москва' == '<NULL>'
'710313 - 710331, <Location> : Московская область' == '<NULL>'
'710533 - 710549, <Location> : Химкинского леса' == '<NULL>'
'710702 - 710719, <Location> : Орловской области' == '<NULL>'
'711487 - 711493, <Location> : Польши' == '<NULL>'
'711631 - 711649, <Location> : Тамбовской области' == '<NULL>'
'711871 - 711881, <Location> : Тамбовщине' == '<NULL>'
'712110 - 712126, <Location> : Тульская область' == '<NULL>'
'712130 - 712146, <Location> : Тульской области' == '<NULL>'
'712248 - 712254, <Location> : регион' == '<NULL>'
'712282 - 712289, <Location> : области' == '<NULL>'
'712360 - 712367, <Location> : области' == '<NULL>'
'712352 - 712367, <Location> : районах области' == '<NULL>'
'712402 - 712411, <Location> : Ярославля' == '<NULL>'
'712711 - 712717, <Location> : Адыгея' == '<NULL>'
'712726 - 712732, <Location> : Адыгеи' == '<NULL>'
'712756 - 712762, <Location> : страны' == '<NULL>'
'712841 - 712849, <Location> : Логанаки' == '<NULL>'
'713495 - 713514, <Location> : Республике Калмыкия' == '<NULL>'
'713575 - 713584, <Location> : Астрахани' == '<NULL>'
'713862 - 713868, <Location> : Кубани' == '<NULL>'
'714168 - 714186, <Location> : Ростовской области' == '<NULL>'
'714408 - 714415, <Location> : Балыкча' == '<NULL>'
'714479 - 714495, <Location> : Республики Алтай' == '<NULL>'
'714516 - 714523, <Location> : Балыкчу' == '<NULL>'
'714573 - 714589, <Location> : Населенный пункт' == '<NULL>'
'714636 - 714652, <Location> : Республику Алтай' == '<NULL>'
'714683 - 714699, <Location> : Республики Алтай' == '<NULL>'
'714735 - 714753, <Location> : Улаганскому району' == '<NULL>'
'715075 - 715091, <Location> : зону подтопления' == '<NULL>'
'715306 - 715322, <Location> : Республике Алтай' == '<NULL>'
'715568 - 715575, <Location> : региона' == '<NULL>'
'715600 - 715610, <Location> : республики' == '<NULL>'
'716083 - 716090, <Location> : Украины' == '<NULL>'
'716091 - 716101, <Location> : территорию' == '<NULL>'
'716189 - 716194, <Location> : Крыму' == '<NULL>'
'716287 - 716292, <Location> : Крыма' == '<NULL>'
'716837 - 716842, <Location> : Крыму' == '<NULL>'
'716863 - 716874, <Location> : полуострова' == '<NULL>'
'717098 - 717108, <Location> : территорию' == '<NULL>'
'717228 - 717233, <Location> : Крыму' == '<NULL>'
'720435 - 720442, <Location> : Западом' == '<NULL>'
'720626 - 720632, <Location> : Европу' == '<NULL>'
'723437 - 723453, <Location> : Республике Алтай' == '<NULL>'
'723530 - 723537, <Location> : региона' == '<NULL>'
'723559 - 723569, <Location> : республики' == '<NULL>'
'723551 - 723569, <Location> : районах республики' == '<NULL>'
'723660 - 723665, <Location> : Майма' == '<NULL>'
'723731 - 723752, <Location> : Усть-Коксинский район' == '<NULL>'
'723839 - 723846, <Location> : региона' == '<NULL>'
'723872 - 723882, <Location> : республике' == '<NULL>'
'723900 - 723907, <Location> : регионе' == '<NULL>'
'724062 - 724069, <Location> : регионе' == '<NULL>'
'724102 - 724118, <Location> : Республики Алтай' == '<NULL>'
'724294 - 724310, <Location> : Республики Алтай' == '<NULL>'
'725749 - 725756, <Location> : р.Ингур' == '<NULL>'
'731923 - 731946, <Location> : Республике Южная Осетия' == '<NULL>'
'732199 - 732207, <Location> : странами' == '<NULL>'
'732230 - 732242, <Location> : Южной Осетии' == '<NULL>'
'732302 - 732312, <Location> : Республики' == '<NULL>'
'732525 - 732537, <Location> : Южной Осетии' == '<NULL>'
'733201 - 733211, <Location> : Тамбовской' == '<NULL>'
'733225 - 733242, <Location> : Тульской областях' == '<NULL>'
'733447 - 733466, <Location> : Приволжском округах' == '<NULL>'
'733490 - 733499, <Location> : Сибирском' == '<NULL>'
'733520 - 733535, <Location> : Дальневосточном' == '<NULL>'
'733538 - 733543, <Location> : Южном' == '<NULL>'
'734477 - 734483, <Location> : Москве' == '<NULL>'
'734659 - 734665, <Location> : Москве' == '<NULL>'
'734694 - 734700, <Location> : страны' == '<NULL>'
'734748 - 734756, <Location> : Рославль' == '<NULL>'
'734757 - 734775, <Location> : Смоленской области' == '<NULL>'
'734990 - 734997, <Location> : городок' == '<NULL>'
'736036 - 736042, <Location> : Европы' == '<NULL>'
'736154 - 736160, <Location> : Львове' == '<NULL>'
'736592 - 736598, <Location> : Львове' == '<NULL>'
'737944 - 737949, <Location> : Львов' == '<NULL>'
'743670 - 743676, <Location> : Талине' == '<NULL>'
'743963 - 743969, <Location> : Москву' == '<NULL>'
'752211 - 752225, <Location> : Новослободской' == '<NULL>'
'753007 - 753014, <Location> : столицы' == '<NULL>'
'752986 - 753014, <Location> : основных магистралях столицы' == '<NULL>'
'753222 - 753245, <Location> : Университетской площади' == '<NULL>'
'753247 - 753259, <Location> : Осташковском' == '<NULL>'
'753261 - 753280, <Location> : Новорязанском шоссе' == '<NULL>'
'753285 - 753299, <Location> : проспекте Мира' == '<NULL>'
'753301 - 753313, <Location> : Москворецкой' == '<NULL>'
'753316 - 753339, <Location> : Воробьевской набережной' == '<NULL>'
'753344 - 753359, <Location> : улицах Косыгина' == '<NULL>'
'753361 - 753376, <Location> : Садово-Спасской' == '<NULL>'
'753378 - 753391, <Location> : Нижегородской' == '<NULL>'
'753393 - 753412, <Location> : 1-й Тверской-Ямской' == '<NULL>'
'753414 - 753427, <Location> : Менделеевской' == '<NULL>'
'753429 - 753437, <Location> : Лебедева' == '<NULL>'
'753439 - 753446, <Location> : Хохлова' == '<NULL>'
'753694 - 753717, <Location> : ул. 1-я Тверская-Ямская' == '<NULL>'
'753719 - 753735, <Location> : Москворецкая наб' == '<NULL>'
'753738 - 753757, <Location> : Садовая-Спасская ул' == '<NULL>'
'753975 - 753985, <Location> : Ленобласти' == '<NULL>'
'754134 - 754141, <Location> : региона' == '<NULL>'
'754154 - 754170, <Location> : Балтийского моря' == '<NULL>'
'754145 - 754170, <Location> : странами Балтийского моря' == '<NULL>'
'754228 - 754249, <Location> : Ленинградской области' == '<NULL>'
'754696 - 754718, <Location> : Ленинградской областью' == '<NULL>'
'755106 - 755127, <Location> : Ленинградской области' == '<NULL>'
'755154 - 755160, <Location> : регион' == '<NULL>'
'755201 - 755222, <Location> : Ленинградской области' == '<NULL>'
'755687 - 755705, <Location> : Балтийском регионе' == '<NULL>'
'755724 - 755742, <Location> : Балтийском регионе' == '<NULL>'
'755842 - 755863, <Location> : Ленинградская область' == '<NULL>'
'756494 - 756508, <Location> : Баренц-региона' == '<NULL>'
'756657 - 756665, <Location> : регионов' == '<NULL>'
'757000 - 757011, <Location> : Архангельск' == '<NULL>'
'757070 - 757088, <Location> : Республика Карелия' == '<NULL>'
'758185 - 758198, <Location> : Северо-Запада' == '<NULL>'
'758362 - 758371, <Location> : Мурманске' == '<NULL>'
'758453 - 758458, <Location> : Вадсё' == '<NULL>'
'759079 - 759094, <Location> : Республики Коми' == '<NULL>'
'759535 - 759539, <Location> : Коми' == '<NULL>'
'759784 - 759801, <Location> : Калужской области' == '<NULL>'
'761045 - 761062, <Location> : Калужской области' == '<NULL>'
'762131 - 762135, <Location> : Коми' == '<NULL>'
'762779 - 762801, <Location> : Мари-Турекского района' == '<NULL>'
'763345 - 763367, <Location> : Мари-Турекского района' == '<NULL>'
'763830 - 763836, <Location> : района' == '<NULL>'
'765035 - 765048, <Location> : города Москвы' == '<NULL>'
'766363 - 766369, <Location> : Москву' == '<NULL>'
'766536 - 766549, <Location> : города Москвы' == '<NULL>'
'767125 - 767138, <Location> : города Москвы' == '<NULL>'
'767374 - 767380, <Location> : Москвы' == '<NULL>'
'767445 - 767458, <Location> : города Москвы' == '<NULL>'
'767542 - 767548, <Location> : Москвы' == '<NULL>'
'767663 - 767669, <Location> : города' == '<NULL>'
'767887 - 767893, <Location> : города' == '<NULL>'
'768134 - 768147, <Location> : города Москвы' == '<NULL>'
'768830 - 768843, <Location> : города Москвы' == '<NULL>'
'769172 - 769185, <Location> : города Москвы' == '<NULL>'
'769591 - 769604, <Location> : города Москвы' == '<NULL>'
'770096 - 770109, <Location> : города Москвы' == '<NULL>'
'770262 - 770275, <Location> : города Москвы' == '<NULL>'
'770429 - 770442, <Location> : городе Москве' == '<NULL>'
'773352 - 773365, <Location> : города Москвы' == '<NULL>'
'773410 - 773423, <Location> : города Москвы' == '<NULL>'
'775439 - 775452, <Location> : города Москвы' == '<NULL>'
'776318 - 776331, <Location> : города Москвы' == '<NULL>'
'776810 - 776823, <Location> : города Москвы' == '<NULL>'
'777044 - 777057, <Location> : города Москвы' == '<NULL>'
'777378 - 777384, <Location> : города' == '<NULL>'
'777999 - 778012, <Location> : города Москвы' == '<NULL>'
'779400 - 779406, <Location> : города' == '<NULL>'
'779806 - 779812, <Location> : городу' == '<NULL>'
'782745 - 782751, <Location> : Москвы' == '<NULL>'
'784577 - 784583, <Location> : стране' == '<NULL>'
'786502 - 786512, <Location> : Сыктывкаре' == '<NULL>'
'787319 - 787325, <Location> : России' == '<NULL>'
'787511 - 787525, <Location> : поселка Водный' == '<NULL>'
'787833 - 787847, <Location> : поселке Водный' == '<NULL>'
'788735 - 788744, <Location> : Река Ухта' == '<NULL>'
'788816 - 788822, <Location> : Печоры' == '<NULL>'
'788998 - 789002, <Location> : реку' == '<NULL>'
'789058 - 789064, <Location> : района' == '<NULL>'
'789844 - 789854, <Location> : Сыктывкара' == '<NULL>'
'791369 - 791378, <Location> : Сыктывкар' == '<NULL>'
'791851 - 791858, <Location> : поселка' == '<NULL>'
'792369 - 792379, <Location> : Республики' == '<NULL>'
'792848 - 792855, <Location> : Водного' == '<NULL>'
'793784 - 793792, <Location> : Воронеже' == '<NULL>'
'794186 - 794194, <Location> : Воронежа' == '<NULL>'
'794425 - 794434, <Location> : Коктебель' == '<NULL>'
'797537 - 797545, <Location> : Воронежа' == '<NULL>'
'797686 - 797693, <Location> : Воронеж' == '<NULL>'
'797851 - 797859, <Location> : Воронеже' == '<NULL>'
'798418 - 798424, <Location> : города' == '<NULL>'
'799234 - 799247, <Location> : Архангельское' == '<NULL>'
'800378 - 800387, <Location> : Горожанке' == '800378 - 800387, <Person> : Горожанке'
'800390 - 800405, <Location> : Староживотинном' == '<NULL>'
'800467 - 800484, <Location> : Рамонского района' == '<NULL>'
'800707 - 800722, <Location> : Староживотинном' == '<NULL>'
'801117 - 801127, <Location> : Хвощеватке' == '<NULL>'
'801365 - 801374, <Location> : Горожанке' == '<NULL>'
'801377 - 801392, <Location> : Староживотинном' == '<NULL>'
'801627 - 801633, <Location> : городе' == '<NULL>'
'801822 - 801830, <Location> : Воронеже' == '<NULL>'
'803337 - 803345, <Location> : Воронеже' == '<NULL>'
'803363 - 803379, <Location> : Санкт-Петербурге' == '<NULL>'
'803740 - 803746, <Location> : города' == '<NULL>'
'804169 - 804179, <Location> : Йошкар-Олы' == '<NULL>'
'804552 - 804558, <Location> : города' == '<NULL>'
'804688 - 804704, <Location> : столицы Марий Эл' == '<NULL>'
'804790 - 804800, <Location> : Йошкар-Олы' == '<NULL>'
'805076 - 805085, <Location> : Пакистане' == '<NULL>'
'805469 - 805492, <Location> : северо-западе Пакистана' == '<NULL>'
'805704 - 805724, <Location> : Северном Вазиристане' == '<NULL>'
'806959 - 806961, <Location> : РФ' == '<NULL>'
'807091 - 807093, <Location> : РФ' == '<NULL>'
'807196 - 807198, <Location> : РФ' == '<NULL>'
'807231 - 807233, <Location> : РФ' == '<NULL>'
'807292 - 807294, <Location> : РФ' == '<NULL>'
'807344 - 807346, <Location> : РФ' == '<NULL>'
'807375 - 807377, <Location> : РФ' == '<NULL>'
'807405 - 807407, <Location> : РФ' == '<NULL>'
'807712 - 807716, <Location> : Коми' == '<NULL>'
'808949 - 808966, <Location> : Эжвинского района' == '<NULL>'
'809072 - 809082, <Location> : Сыктывкара' == '<NULL>'
'809054 - 809082, <Location> : Эжвинского района Сыктывкара' == '<NULL>'
'810955 - 810965, <Location> : Сыктывкара' == '<NULL>'
'811428 - 811438, <Location> : Сыктывкара' == '<NULL>'
'815428 - 815437, <Location> : Ульяновск' == '<NULL>'
'816388 - 816398, <Location> : Ульяновска' == '<NULL>'
'816503 - 816513, <Location> : Ульяновске' == '<NULL>'
'816574 - 816591, <Location> : областного центра' == '<NULL>'
'816564 - 816591, <Location> : пригороды областного центра' == '<NULL>'
'816746 - 816756, <Location> : Ульяновска' == '<NULL>'
'816739 - 816756, <Location> : окраин Ульяновска' == '<NULL>'
'816831 - 816874, <Location> : поселке Пригородный Железнодорожного района' == '<NULL>'
'817162 - 817181, <Location> : Засвияжского района' == '<NULL>'
'817498 - 817506, <Location> : переулки' == '<NULL>'
'817526 - 817545, <Location> : поселок Пригородный' == '<NULL>'
'818057 - 818072, <Location> : г.Димитровграда' == '<NULL>'
'818394 - 818413, <Location> : Ульяновской области' == '<NULL>'
'818833 - 818851, <Location> : Засвияжском районе' == '<NULL>'
'818852 - 818869, <Location> : города Ульяновска' == '<NULL>'
'818833 - 818869, <Location> : Засвияжском районе города Ульяновска' == '<NULL>'
'820785 - 820809, <Location> : стран Европейского союза' == '<NULL>'
'820966 - 820971, <Location> : Крыма' == '<NULL>'
'821090 - 821093, <Location> : США' == '<NULL>'
'821572 - 821579, <Location> : Украины' == '<NULL>'
'821625 - 821634, <Location> : страны ЕС' == '<NULL>'
'822103 - 822128, <Location> : страны Европейского Союза' == '<NULL>'
'823677 - 823684, <Location> : Францию' == '<NULL>'
'823949 - 823954, <Location> : стран' == '<NULL>'
'824036 - 824055, <Location> : юго-востоке Украины' == '<NULL>'
'824552 - 824565, <Location> : территорию ЕС' == '<NULL>'
'824863 - 824868, <Location> : Крыму' == '<NULL>'
'825187 - 825193, <Location> : России' == '<NULL>'
'825234 - 825241, <Location> : Москвой' == '<NULL>'
'825770 - 825781, <Location> : государства' == '<NULL>'
'825915 - 825921, <Location> : Европа' == '<NULL>'
'826011 - 826027, <Location> : долине реки Кура' == '<NULL>'
'826160 - 826177, <Location> : северо-восток КНР' == '<NULL>'
'826905 - 826913, <Location> : Башкирия' == '<NULL>'
'826963 - 826969, <Location> : Ляонин' == '<NULL>'
'827719 - 827727, <Location> : Башкирии' == '<NULL>'
'830962 - 830970, <Location> : Приморье' == '<NULL>'
'831216 - 831232, <Location> : Приморского края' == '<NULL>'
'831609 - 831616, <Location> : Кизляре' == '<NULL>'
'832230 - 832239, <Location> : Дагестане' == '<NULL>'
'832775 - 832780, <Location> : Чечне' == '<NULL>'
'833439 - 833447, <Location> : Украиной' == '<NULL>'
'833451 - 833469, <Location> : Ростовской области' == '<NULL>'
'833554 - 833562, <Location> : Украиной' == '<NULL>'
'834012 - 834021, <Location> : Дагестане' == '<NULL>'
'834140 - 834168, <Location> : Хунзахского района Дагестана' == '<NULL>'
'834277 - 834286, <Location> : Дагестане' == '<NULL>'
'834404 - 834422, <Location> : Хунзахского района' == '<NULL>'
'835812 - 835830, <Location> : Карачаево-Черкесии' == '<NULL>'
'836903 - 836909, <Location> : Москве' == '<NULL>'
'838751 - 838757, <Location> : Москве' == '<NULL>'
'839572 - 839581, <Location> : Челябинск' == '<NULL>'
'840329 - 840338, <Location> : Челябинск' == '<NULL>'
'842660 - 842673, <Location> : Туркменистана' == '<NULL>'
'842976 - 842983, <Location> : Армения' == '<NULL>'
'843804 - 843814, <Location> : Петербурга' == '<NULL>'
'845054 - 845057, <Location> : СНГ' == '<NULL>'
'849376 - 849393, <Location> : Московском районе' == '<NULL>'
'849423 - 849425, <Location> : 36' == '<NULL>'
'849675 - 849699, <Location> : станции метро «Звездная»' == '<NULL>'
'850671 - 850681, <Location> : Волгограде' == '<NULL>'
'850859 - 850865, <Location> : Москве' == '<NULL>'
'853427 - 853444, <Location> : Битцевского парка' == '<NULL>'
'853426 - 853445, <Location> : "Битцевского парка"' == '<NULL>'
'853450 - 853459, <Location> : Калужской' == '<NULL>'
'853449 - 853460, <Location> : "Калужской"' == '<NULL>'
'853467 - 853478, <Location> : Шаболовской' == '<NULL>'
'853466 - 853479, <Location> : "Шаболовской"' == '<NULL>'
'853484 - 853496, <Location> : Китай-города' == '<NULL>'
'853483 - 853497, <Location> : "Китай-города"' == '<NULL>'
'853537 - 853547, <Location> : Павелецкая' == '<NULL>'
'853536 - 853548, <Location> : "Павелецкая"' == '<NULL>'
'853560 - 853577, <Location> : Красногвардейская' == '<NULL>'
'853559 - 853578, <Location> : "Красногвардейская"' == '<NULL>'
'855644 - 855653, <Location> : Чеховская' == '<NULL>'
'855643 - 855654, <Location> : "Чеховская"' == '<NULL>'
'856580 - 856595, <Location> : Малой Дмитровке' == '<NULL>'
'857347 - 857353, <Location> : Москвы' == '<NULL>'
'858771 - 858786, <Location> : курорте "Архыз"' == '858771 - 858786, <Org> : курорте "Архыз"'
'858925 - 858943, <Location> : Карачаево-Черкесии' == '<NULL>'
'862685 - 862694, <Location> : Челябинск' == '<NULL>'
'863442 - 863451, <Location> : Челябинск' == '<NULL>'
'863857 - 863867, <Location> : Петербурге' == '<NULL>'
'865773 - 865786, <Location> : Туркменистана' == '<NULL>'
'868167 - 868170, <Location> : СНГ' == '<NULL>'
'870452 - 870469, <Location> : Хабаровского края' == '<NULL>'
'870571 - 870588, <Location> : Хабаровскому краю' == '<NULL>'
'871584 - 871601, <Location> : Приморском районе' == '<NULL>'
'871618 - 871640, <Location> : Шуваловского проспекта' == '<NULL>'
'871643 - 871661, <Location> : проспекта Королева' == '<NULL>'
'871759 - 871769, <Location> : Петербурге' == '<NULL>'
'872126 - 872148, <Location> : Октябрьской набережной' == '<NULL>'
'872518 - 872534, <Location> : Пулковское шоссе' == '<NULL>'
'873024 - 873033, <Location> : Волгоград' == '<NULL>'
'873784 - 873794, <Location> : Волгограде' == '<NULL>'
'874171 - 874181, <Location> : Московской' == '<NULL>'
'874663 - 874677, <Location> : районе Капотня' == '<NULL>'
'879693 - 879708, <Location> : Малой Дмитровке' == '<NULL>'
'882621 - 882639, <Location> : Московская область' == '<NULL>'
'897444 - 897450, <Location> : России' == '<NULL>'
'898016 - 898031, <Location> : Северный Кавказ' == '<NULL>'
'898309 - 898314, <Location> : Чечне' == '<NULL>'
'898828 - 898835, <Location> : Кавказе' == '<NULL>'
'898903 - 898908, <Location> : Чечне' == '<NULL>'
'898951 - 898956, <Location> : Чечня' == '<NULL>'
'898977 - 898983, <Location> : России' == '<NULL>'
'899029 - 899034, <Location> : Чечня' == '<NULL>'
'899146 - 899152, <Location> : Россию' == '<NULL>'
'899804 - 899810, <Location> : России' == '<NULL>'
'899932 - 899938, <Location> : России' == '<NULL>'
'901958 - 901964, <Location> : России' == '<NULL>'
'902637 - 902639, <Location> : РФ' == '<NULL>'
'903443 - 903459, <Location> : Санкт-Петербурге' == '<NULL>'
'906386 - 906392, <Location> : России' == '<NULL>'
'906407 - 906411, <Location> : Коми' == '<NULL>'
'912482 - 912490, <Location> : Химграде' == '912482 - 912490, <Org> : Химграде'
'913277 - 913283, <Location> : России' == '<NULL>'
'933399 - 933404, <Location> : Перми' == '<NULL>'
'934854 - 934860, <Location> : Казани' == '<NULL>'
'937093 - 937099, <Location> : Европы' == '<NULL>'
'950607 - 950611, <Location> : Туве' == '<NULL>'
'950967 - 950986, <Location> : посёлке Усть-Абакан' == '<NULL>'
'951201 - 951230, <Location> : Приволжский федеральный округ' == '<NULL>'
'951244 - 951252, <Location> : Башкирии' == '<NULL>'
'952044 - 952052, <Location> : Мордовии' == '<NULL>'
'952304 - 952336, <Location> : столица республики город Саранск' == '<NULL>'
'952363 - 952379, <Location> : Нижнем Новгороде' == '<NULL>'
'952771 - 952782, <Location> : Соль-Илецке' == '<NULL>'
'953118 - 953136, <Location> : Пензенской области' == '<NULL>'
'953685 - 953691, <Location> : Польшу' == '<NULL>'
'953807 - 953824, <Location> : Самарской области' == '<NULL>'
'954176 - 954195, <Location> : Саратовской области' == '<NULL>'
'954429 - 954438, <Location> : Татарстан' == '<NULL>'
'954500 - 954510, <Location> : Татарстане' == '<NULL>'
'954857 - 954865, <Location> : Удмуртии' == '<NULL>'
'955187 - 955206, <Location> : Ульяновская область' == '<NULL>'
'955547 - 955554, <Location> : Чувашия' == '<NULL>'
'955966 - 955987, <Location> : Архангельской области' == '<NULL>'
'956566 - 956573, <Location> : Вологде' == '<NULL>'
'956588 - 956611, <Location> : Калининградская область' == '<NULL>'
'956620 - 956643, <Location> : Калининградской области' == '<NULL>'
'956775 - 956804, <Location> : западного российского региона' == '<NULL>'
'956817 - 956824, <Location> : Карелии' == '<NULL>'
'957136 - 957140, <Location> : Коми' == '<NULL>'
'957471 - 957492, <Location> : Ленинградская область' == '<NULL>'
'957504 - 957514, <Location> : Ленобласти' == '<NULL>'
'958496 - 958516, <Location> : Новгородской области' == '<NULL>'
'958767 - 958784, <Location> : Псковская область' == '<NULL>'
'959510 - 959518, <Location> : Дагестан' == '<NULL>'
'959538 - 959557, <Location> : Республики Дагестан' == '<NULL>'
'960036 - 960057, <Location> : Республикой Ингушетия' == '<NULL>'
'960060 - 960081, <Location> : Чеченской Республикой' == '<NULL>'
'960083 - 960101, <Location> : Кабардино-Балкария' == '<NULL>'
'960319 - 960334, <Location> : Северный Кавказ' == '<NULL>'
